                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    242,               0.017774,               0.014727,               0.010632,                      0,                0.94086,                0.79397,                0.87967,                0.69513,                0.93238,                0.79394,                0.87432,                0.65961,               0.025222,               0.020545,               0.016031,                      0,              0.0052282,              0.0052282,              0.0052282
                    243,               0.017879,               0.014637,               0.011079,                      0,                0.93476,                0.79463,                0.88006,                0.69767,                0.92778,                0.78909,                0.87232,                0.65931,               0.025234,               0.020511,               0.016283,                      0,              0.0052084,              0.0052084,              0.0052084
                    244,               0.017982,               0.014611,               0.011055,                      0,                0.94565,                0.80038,                0.88124,                0.69277,                0.93101,                0.79463,                0.87489,                0.66039,               0.025054,               0.020536,               0.016371,                      0,              0.0051886,              0.0051886,              0.0051886
                    245,               0.017446,               0.014374,               0.010826,                      0,                0.93623,                0.80614,                0.88264,                0.69712,                0.93485,                0.79871,                0.87566,                0.65961,               0.024929,               0.020527,               0.016232,                      0,              0.0051688,              0.0051688,              0.0051688
                    246,               0.017651,               0.014513,               0.010966,                      0,                0.93408,                0.80806,                0.87951,                 0.6952,                0.92697,                0.80422,                0.87319,                0.66594,               0.025151,               0.020835,                0.01636,                      0,               0.005149,               0.005149,               0.005149
                    247,               0.017917,               0.014093,               0.010961,                      0,                0.93474,                0.79727,                0.87302,                0.69113,                0.92095,                0.79271,                0.86447,                0.66125,               0.025447,               0.020835,               0.016469,                      0,              0.0051292,              0.0051292,              0.0051292
                    248,               0.017969,               0.014237,               0.010668,                      0,                0.92636,                0.79673,                0.86743,                0.68856,                0.92417,                0.79529,                0.86099,                0.66176,               0.025485,               0.020794,               0.016837,                      0,              0.0051094,              0.0051094,              0.0051094
                    249,               0.016971,               0.014329,               0.010513,                      0,                0.93846,                0.79023,                0.87284,                 0.6948,                0.93152,                0.78323,                0.86626,                0.66192,               0.025466,               0.020884,               0.016558,                      0,              0.0050896,              0.0050896,              0.0050896
                    250,               0.017844,               0.014969,               0.010503,                      0,                0.90964,                0.81958,                0.87824,                0.69682,                0.90519,                0.81574,                0.87025,                0.66763,               0.025447,               0.020847,               0.016282,                      0,              0.0050698,              0.0050698,              0.0050698
                    251,               0.017754,               0.014733,               0.010667,                      0,                0.91522,                0.80813,                0.88001,                 0.6992,                0.91089,                0.80443,                0.87007,                 0.6672,                0.02534,               0.020492,               0.016241,                      0,                0.00505,                0.00505,                0.00505
                    252,               0.017884,               0.014532,               0.011039,                      0,                0.95006,                0.79463,                0.88041,                0.69664,                0.94712,                0.79063,                0.87422,                0.66116,               0.025409,               0.020699,               0.015939,                      0,              0.0050302,              0.0050302,              0.0050302
                    253,               0.018013,               0.014592,               0.010797,                      0,                0.94719,                 0.7918,                0.88101,                0.69535,                0.94025,                0.78531,                0.87225,                0.66608,                0.02515,                0.02068,               0.016433,                      0,              0.0050104,              0.0050104,              0.0050104
                    254,               0.017514,               0.014652,               0.010906,                      0,                0.92409,                0.80614,                0.88298,                0.69489,                0.91529,                0.79846,                0.87282,                0.66701,               0.025245,               0.020867,               0.016239,                      0,              0.0049906,              0.0049906,              0.0049906
                    255,               0.017704,               0.014419,               0.010524,                      0,                0.92478,                0.80614,                0.87567,                0.69121,                0.91818,                0.80038,                0.86696,                0.66347,               0.025495,               0.021142,                0.01647,                      0,              0.0049708,              0.0049708,              0.0049708
                    256,               0.017827,               0.014511,               0.010816,                      0,                0.94043,                0.79846,                0.87524,                0.69449,                0.93028,                0.79846,                0.87027,                0.66144,               0.025264,               0.021169,                0.01628,                      0,               0.004951,               0.004951,               0.004951
                    257,               0.017866,               0.014354,               0.010513,                      0,                0.93078,                 0.8001,                 0.8795,                0.69885,                0.94658,                0.77927,                0.87213,                0.66647,               0.025022,               0.021197,               0.016301,                      0,              0.0049312,              0.0049312,              0.0049312
                    258,               0.017378,               0.013977,               0.010448,                      0,                0.91403,                0.80998,                0.88217,                0.70068,                0.91118,                0.80806,                0.87541,                0.66697,               0.025035,               0.020881,               0.016236,                      0,              0.0049114,              0.0049114,              0.0049114
                    259,               0.017506,               0.014191,               0.010343,                      0,                0.95165,                0.78311,                0.88173,                0.69579,                0.94635,                0.77875,                0.87631,                0.66574,               0.025026,               0.020768,               0.016069,                      0,              0.0048916,              0.0048916,              0.0048916
                    260,               0.017904,               0.014728,               0.010935,                      0,                0.94878,                0.78212,                0.87899,                0.69619,                0.91566,                0.79183,                 0.8741,                 0.6643,               0.025332,               0.020777,               0.016486,                      0,              0.0048718,              0.0048718,              0.0048718
                    261,                0.01757,               0.014391,               0.010794,                      0,                0.92178,                0.81425,                0.87811,                0.69297,                0.91087,                0.80421,                0.87197,                0.66247,               0.025541,               0.020739,               0.016462,                      0,               0.004852,               0.004852,               0.004852
                    262,               0.017488,               0.014492,               0.010798,                      0,                0.94731,                0.78695,                0.87977,                0.69448,                0.93636,                0.77735,                0.86928,                0.66099,               0.025585,               0.020569,               0.016744,                      0,              0.0048322,              0.0048322,              0.0048322
                    263,               0.017624,                0.01415,               0.010821,                      0,                0.94336,                0.79271,                 0.8773,                0.69429,                0.93423,                0.78503,                 0.8699,                0.66482,               0.025538,               0.020646,               0.016619,                      0,              0.0048124,              0.0048124,              0.0048124
                    264,               0.017388,               0.014434,               0.010477,                      0,                0.93623,                0.79846,                0.87645,                0.69253,                 0.9354,                0.79463,                 0.8721,                0.66145,               0.025537,               0.020892,               0.016434,                      0,              0.0047926,              0.0047926,              0.0047926
                    265,               0.017292,               0.014104,               0.010215,                      0,                0.91725,                0.81958,                0.87673,                0.69299,                0.91874,                0.80293,                0.86977,                0.66063,               0.025261,               0.021089,               0.016476,                      0,              0.0047728,              0.0047728,              0.0047728
                    266,               0.017723,               0.014666,               0.010576,                      0,                0.92057,                0.80078,                0.87751,                 0.6911,                0.91174,                 0.7931,                0.86737,                0.65876,               0.025221,               0.021225,               0.016503,                      0,               0.004753,               0.004753,               0.004753
                    267,                0.01724,               0.014336,               0.010719,                      0,                0.92386,                0.79189,                0.87604,                0.69365,                0.89897,                 0.8027,                0.86783,                0.66099,               0.025285,               0.021232,               0.016755,                      0,              0.0047332,              0.0047332,              0.0047332
                    268,               0.016864,               0.013914,               0.010218,                      0,                0.90806,                 0.8119,                0.87865,                0.69579,                0.90472,                0.80614,                0.86735,                0.66023,               0.025502,                0.02108,               0.016704,                      0,              0.0047134,              0.0047134,              0.0047134
                    269,                0.01762,               0.014076,               0.010822,                      0,                0.93388,                0.79079,                0.87717,                0.69787,                0.94475,                0.77159,                0.87098,                0.66378,               0.025558,               0.021077,                 0.0165,                      0,              0.0046936,              0.0046936,              0.0046936
                    270,                0.01773,               0.014568,               0.010736,                      0,                0.90549,                0.81382,                0.87975,                0.70101,                0.89767,                0.80614,                0.87238,                0.66695,                0.02527,                0.02077,               0.016263,                      0,              0.0046738,              0.0046738,              0.0046738
                    271,                0.01744,               0.013971,               0.010734,                      0,                0.91409,                 0.8169,                0.88068,                0.69939,                 0.9055,                0.80922,                0.87303,                0.66593,               0.024849,               0.020929,               0.016413,                      0,               0.004654,               0.004654,               0.004654
                    272,               0.017438,               0.014399,               0.010597,                      0,                0.91866,                 0.8021,                0.88069,                0.70199,                0.89633,                0.80422,                0.87466,                0.66915,               0.024748,               0.020993,               0.016516,                      0,              0.0046342,              0.0046342,              0.0046342
                    273,               0.017475,               0.014013,               0.010862,                      0,                0.94384,                0.78311,                 0.8816,                0.70204,                0.93777,                0.78119,                0.87954,                0.67139,               0.024845,               0.020903,               0.016259,                      0,              0.0046144,              0.0046144,              0.0046144
                    274,               0.017202,               0.014188,               0.010203,                      0,                0.92526,                0.80038,                0.87981,                0.69825,                0.97818,                0.75624,                0.87457,                0.66846,               0.025028,               0.021021,                0.01604,                      0,              0.0045946,              0.0045946,              0.0045946
                    275,               0.016819,               0.014207,              0.0099891,                      0,                0.93424,                0.79084,                0.88047,                0.69803,                0.96511,                0.76008,                0.87381,                0.66439,               0.024908,               0.020988,               0.016142,                      0,              0.0045748,              0.0045748,              0.0045748
                    276,               0.017633,               0.013902,               0.010622,                      0,                0.90675,                0.81766,                0.88132,                 0.6973,                  0.908,                0.81458,                0.87705,                0.66596,               0.024897,               0.020893,               0.015968,                      0,               0.004555,               0.004555,               0.004555
                    277,               0.017263,               0.014327,               0.010315,                      0,                0.94453,                0.78436,                0.87935,                0.69784,                 0.9374,                0.77927,                0.87327,                0.65943,               0.024855,               0.020895,               0.016219,                      0,              0.0045352,              0.0045352,              0.0045352
                    278,               0.017707,               0.013841,               0.010335,                      0,                0.91354,                0.81118,                0.88324,                0.69972,                0.90491,                0.80372,                0.87374,                0.66326,               0.024814,               0.020626,               0.016116,                      0,              0.0045154,              0.0045154,              0.0045154
                    279,               0.017395,               0.014056,               0.010682,                      0,                0.94292,                0.79265,                0.88329,                0.70424,                0.90319,                0.80581,                0.87454,                0.66667,               0.024806,               0.020532,               0.016262,                      0,              0.0044956,              0.0044956,              0.0044956
                    280,               0.016797,               0.013741,               0.009922,                      0,                0.91672,                 0.8029,                 0.8787,                 0.7002,                0.91234,                0.79907,                0.87582,                0.66565,               0.024935,               0.020595,               0.016541,                      0,              0.0044758,              0.0044758,              0.0044758
                    281,               0.017373,               0.014108,               0.010565,                      0,                0.95029,                0.78119,                0.87975,                0.70114,                0.94323,                0.77543,                0.87139,                0.66912,               0.024981,               0.020579,               0.016436,                      0,               0.004456,               0.004456,               0.004456
                    282,               0.017119,               0.014097,               0.010292,                      0,                0.94381,                0.79271,                0.88099,                0.69876,                0.94153,                0.79079,                0.87518,                0.66629,               0.024937,               0.020629,               0.016303,                      0,              0.0044362,              0.0044362,              0.0044362
                    283,               0.016921,               0.013799,               0.010311,                      0,                0.93469,                0.79665,                0.88017,                0.69751,                0.93244,                0.79473,                0.87553,                 0.6649,                0.02504,               0.020624,               0.016246,                      0,              0.0044164,              0.0044164,              0.0044164
                    284,               0.016627,               0.013432,               0.010164,                      0,                0.95318,                0.78144,                0.87724,                0.69412,                0.95083,                0.77952,                0.87288,                0.66104,               0.025358,               0.020624,               0.016334,                      0,              0.0043966,              0.0043966,              0.0043966
                    285,               0.016743,               0.014052,              0.0098101,                      0,                0.91281,                0.80806,                0.87935,                0.69957,                0.90847,                0.80422,                0.87202,                0.66482,               0.025359,               0.020675,               0.016436,                      0,              0.0043768,              0.0043768,              0.0043768
                    286,               0.017159,               0.013621,               0.010234,                      0,                 0.9138,                0.80422,                0.87816,                0.69621,                0.91162,                 0.8023,                0.87117,                0.66223,               0.025447,               0.020719,               0.016352,                      0,               0.004357,               0.004357,               0.004357
                    287,               0.016837,               0.013664,                0.01014,                      0,                0.90743,                0.81574,                0.87866,                0.69992,                0.90316,                 0.8119,                0.87153,                0.66671,               0.025375,               0.020879,               0.016095,                      0,              0.0043372,              0.0043372,              0.0043372
                    288,               0.016883,               0.013639,               0.010108,                      0,                0.91548,                0.81076,                0.87936,                0.70048,                 0.9172,                0.80789,                0.87147,                0.66864,               0.025429,               0.020986,               0.016055,                      0,              0.0043174,              0.0043174,              0.0043174
                    289,               0.017057,               0.013494,               0.010313,                      0,                0.95153,                0.79271,                0.88394,                0.70307,                0.94693,                0.78887,                0.87439,                0.66698,               0.025342,               0.020984,               0.015822,                      0,              0.0042976,              0.0042976,              0.0042976
                    290,               0.016515,               0.013722,               0.010246,                      0,                0.94084,                 0.7937,                0.88927,                0.70103,                0.93629,                0.78986,                0.87764,                0.66676,               0.025213,               0.020918,               0.015667,                      0,              0.0042778,              0.0042778,              0.0042778
                    291,               0.016752,               0.013861,                0.01028,                      0,                 0.9591,                0.78119,                0.88764,                0.70148,                0.95439,                0.77735,                0.87787,                 0.6663,               0.025338,               0.020926,               0.015603,                      0,               0.004258,               0.004258,               0.004258
                    292,               0.016728,               0.013854,               0.010384,                      0,                0.94314,                0.79463,                0.88677,                0.69994,                0.93816,                0.78627,                0.87279,                0.66562,               0.025342,               0.020988,               0.015668,                      0,              0.0042382,              0.0042382,              0.0042382
                    293,               0.016901,               0.013945,               0.010287,                      0,                0.91622,                 0.8119,                0.88721,                0.69953,                0.93562,                0.78104,                0.87132,                0.66736,                0.02519,               0.020982,               0.015754,                      0,              0.0042184,              0.0042184,              0.0042184
                    294,               0.016844,               0.013762,               0.010163,                      0,                0.92532,                0.80865,                0.88232,                0.69979,                0.91426,                0.79819,                0.87409,                0.66643,                0.02505,                0.02084,               0.015926,                      0,              0.0041986,              0.0041986,              0.0041986
                    295,               0.017151,               0.014088,               0.010268,                      0,                0.92726,                0.80998,                0.88356,                0.69878,                0.92986,                0.78695,                0.87339,                0.66704,               0.025118,               0.020952,               0.015968,                      0,              0.0041788,              0.0041788,              0.0041788
                    296,               0.016701,                0.01383,               0.010094,                      0,                0.94945,                0.78887,                 0.8821,                0.70047,                 0.9379,                0.77927,                0.86961,                0.66504,               0.025143,               0.020726,               0.016259,                      0,               0.004159,               0.004159,               0.004159
                    297,               0.016823,               0.013708,               0.010291,                      0,                0.96086,                0.78503,                0.88453,                0.70093,                0.95356,                0.77927,                0.87509,                0.66669,               0.024922,               0.020725,               0.015953,                      0,              0.0041392,              0.0041392,              0.0041392
                    298,               0.016714,               0.013721,               0.010184,                      0,                0.95971,                0.77723,                0.88664,                0.70389,                0.95734,                0.77531,                0.88052,                0.66968,               0.024953,               0.020846,                0.01591,                      0,              0.0041194,              0.0041194,              0.0041194
                    299,               0.016789,               0.013983,               0.010224,                      0,                0.91514,                0.80722,                0.88566,                0.70177,                0.91514,                0.80722,                0.87817,                0.66757,               0.025053,               0.020944,               0.015929,                      0,              0.0040996,              0.0040996,              0.0040996
                    300,               0.016496,               0.013917,               0.010044,                      0,                0.95524,                0.77831,                0.88395,                0.70179,                0.95289,                0.77639,                0.87755,                0.66769,               0.025026,               0.021023,               0.015919,                      0,              0.0040798,              0.0040798,              0.0040798
                    301,               0.016793,               0.013593,              0.0098836,                      0,                0.89456,                 0.8215,                0.88603,                0.70486,                0.94852,                0.77805,                0.88104,                0.66799,               0.024973,               0.020925,                0.01582,                      0,                0.00406,                0.00406,                0.00406
                    302,               0.016579,                0.01347,               0.010116,                      0,                0.94265,                 0.7887,                 0.8864,                0.70302,                0.95494,                 0.7728,                0.88218,                0.66847,               0.025016,               0.020866,               0.016005,                      0,              0.0040402,              0.0040402,              0.0040402
                    303,               0.016593,               0.014048,               0.010104,                      0,                0.95793,                0.77543,                 0.8888,                0.70528,                0.95969,                0.77159,                0.88112,                0.66798,               0.024919,               0.020816,                0.01594,                      0,              0.0040204,              0.0040204,              0.0040204
                    304,               0.016745,               0.013651,               0.010289,                      0,                0.92747,                0.79846,                0.88899,                0.70776,                0.97204,                0.76392,                0.88409,                0.67061,               0.024904,               0.020779,               0.015839,                      0,              0.0040006,              0.0040006,              0.0040006
                    305,                0.01653,               0.013821,               0.012307,                      0,                0.94389,                0.79463,                 0.8904,                0.70956,                0.96623,                0.77351,                0.88502,                0.66814,               0.024688,               0.020839,               0.015908,                      0,              0.0039808,              0.0039808,              0.0039808
                    306,               0.016736,               0.014086,               0.010257,                      0,                0.92954,                0.81382,                0.89034,                0.70799,                0.92022,                0.80614,                0.88408,                 0.6664,               0.024599,               0.020888,               0.015839,                      0,               0.003961,               0.003961,               0.003961
                    307,                0.01666,               0.013763,               0.010292,                      0,                0.95396,                0.79079,                0.89033,                0.71032,                0.91756,                0.81175,                0.88732,                0.66901,               0.024565,               0.020963,               0.015896,                      0,              0.0039412,              0.0039412,              0.0039412
                    308,               0.016977,                0.01416,               0.010172,                      0,                 0.9561,                0.79431,                0.89168,                0.71073,                0.95151,                0.79102,                0.88634,                0.67259,               0.024637,                0.02102,               0.015776,                      0,              0.0039214,              0.0039214,              0.0039214
                    309,               0.016666,               0.013396,               0.010235,                      0,                0.94419,                0.80038,                0.89091,                0.70945,                0.94613,                0.78695,                0.88426,                0.66967,               0.024594,               0.021127,               0.015896,                      0,              0.0039016,              0.0039016,              0.0039016
                    310,               0.016614,               0.013756,               0.010092,                      0,                0.96398,                0.78311,                0.88796,                0.70843,                0.96661,                 0.7779,                 0.8827,                0.67033,               0.024662,               0.021199,               0.015954,                      0,              0.0038818,              0.0038818,              0.0038818
                    311,               0.016781,               0.013708,               0.010631,                      0,                0.95041,                0.79079,                0.88692,                0.70659,                0.94877,                0.78887,                0.87996,                0.66692,               0.024796,               0.021115,               0.015936,                      0,               0.003862,               0.003862,               0.003862
                    312,               0.016515,                0.01364,               0.010014,                      0,                0.96436,                0.77904,                0.88585,                0.70807,                0.96198,                0.77712,                0.88002,                0.66911,               0.024779,               0.020975,               0.015987,                      0,              0.0038422,              0.0038422,              0.0038422
                    313,               0.016555,                0.01339,               0.010062,                      0,                0.95847,                0.78119,                0.88666,                0.71125,                0.95847,                0.78119,                0.88182,                0.67105,               0.024703,               0.020981,               0.015824,                      0,              0.0038224,              0.0038224,              0.0038224
                    314,               0.016221,               0.013443,               0.010056,                      0,                0.96694,                0.78601,                0.88949,                0.71033,                 0.9622,                0.78183,                0.88137,                0.67061,               0.024662,               0.020968,               0.015847,                      0,              0.0038026,              0.0038026,              0.0038026
                    315,               0.016271,               0.013663,              0.0099176,                      0,                0.94065,                 0.8023,                0.89177,                0.71117,                0.96176,                0.77543,                0.88432,                0.67412,               0.024574,               0.020812,               0.015899,                      0,              0.0037828,              0.0037828,              0.0037828
                    316,               0.017004,               0.013783,               0.010093,                      0,                0.95934,                0.79079,                 0.8908,                0.70925,                0.96004,                0.78394,                0.88704,                0.67446,               0.024582,               0.020877,                0.01596,                      0,               0.003763,               0.003763,               0.003763
                    317,                0.01654,               0.013814,                0.01028,                      0,                0.93533,                0.80501,                0.88956,                0.70784,                0.91386,                0.81382,                 0.8847,                0.67394,                0.02464,               0.020875,               0.016061,                      0,              0.0037432,              0.0037432,              0.0037432
                    318,               0.016259,               0.013605,               0.010007,                      0,                0.93504,                0.81382,                0.88971,                0.70772,                0.92651,                0.80806,                0.88256,                0.67538,               0.024753,               0.020921,               0.016077,                      0,              0.0037234,              0.0037234,              0.0037234
                    319,               0.016168,               0.012973,              0.0096313,                      0,                0.92002,                0.80998,                0.88319,                0.70489,                0.90969,                0.80614,                0.88108,                0.67452,                0.02493,               0.021088,               0.016258,                      0,              0.0037036,              0.0037036,              0.0037036
                    320,               0.016422,                0.01349,               0.010018,                      0,                0.93061,                0.80038,                0.88565,                0.70537,                0.96411,                0.76775,                0.88166,                0.67306,                0.02503,               0.021076,               0.016366,                      0,              0.0036838,              0.0036838,              0.0036838
                    321,                0.01638,               0.013321,               0.010085,                      0,                0.93976,                0.79271,                0.88617,                 0.7072,                0.92814,                0.79079,                0.88302,                0.67567,               0.025015,                0.02104,               0.016394,                      0,               0.003664,               0.003664,               0.003664
                    322,               0.016353,               0.013652,                0.01014,                      0,                0.93685,                0.79735,                0.88675,                0.70633,                0.94517,                0.78119,                0.88192,                0.67418,               0.024996,               0.020978,                0.01634,                      0,              0.0036442,              0.0036442,              0.0036442
                    323,               0.015893,               0.013384,               0.010087,                      0,                0.91552,                0.81121,                0.88553,                0.70542,                0.91148,                0.81027,                0.88137,                0.67675,               0.025094,               0.021039,               0.016214,                      0,              0.0036244,              0.0036244,              0.0036244
                    324,               0.016337,                0.01347,              0.0097376,                      0,                0.91603,                0.81658,                0.88513,                0.70511,                0.91172,                0.81274,                0.88253,                0.67465,                0.02512,               0.021054,               0.016282,                      0,              0.0036046,              0.0036046,              0.0036046
                    325,                0.01635,               0.013428,                0.00984,                      0,                0.92516,                0.80675,                0.88342,                0.70298,                0.92088,                0.80422,                0.88129,                0.67289,               0.025197,               0.021081,               0.016262,                      0,              0.0035848,              0.0035848,              0.0035848
                    326,               0.016251,               0.013417,               0.009922,                      0,                0.93081,                0.80806,                0.88565,                0.70621,                0.92639,                0.80422,                0.88239,                0.67376,               0.025159,               0.021067,               0.016196,                      0,               0.003565,               0.003565,               0.003565
                    327,               0.016455,               0.013372,               0.010128,                      0,                0.93324,                0.80493,                0.88347,                0.70753,                0.92879,                 0.8011,                0.88249,                0.67416,               0.025132,               0.021103,               0.016307,                      0,              0.0035452,              0.0035452,              0.0035452
                    328,               0.015811,               0.013292,               0.009372,                      0,                0.92517,                0.80687,                0.88382,                 0.7063,                0.95905,                0.77927,                0.88238,                0.67274,               0.025166,               0.021158,                0.01632,                      0,              0.0035254,              0.0035254,              0.0035254
                    329,               0.016085,               0.013341,               0.010226,                      0,                0.91776,                 0.8139,                0.88441,                0.70729,                0.91559,                0.81198,                0.88347,                0.67581,               0.025274,               0.021223,               0.016385,                      0,              0.0035056,              0.0035056,              0.0035056
                    330,               0.015806,               0.013299,              0.0094273,                      0,                0.91436,                 0.8215,                 0.8841,                0.70629,                0.91367,                0.81255,                0.88363,                0.67662,               0.025356,               0.021226,               0.016566,                      0,              0.0034858,              0.0034858,              0.0034858
                    331,               0.016085,               0.013204,              0.0098793,                      0,                0.92035,                 0.8119,                0.88247,                0.70321,                0.92339,                0.80975,                0.87734,                0.67406,               0.025441,               0.021186,               0.016622,                      0,               0.003466,               0.003466,               0.003466
                    332,               0.015907,               0.013231,              0.0096525,                      0,                0.91704,                0.80626,                0.88097,                0.70261,                0.92653,                0.79879,                0.87984,                0.67272,               0.025546,               0.021105,               0.016589,                      0,              0.0034462,              0.0034462,              0.0034462
                    333,               0.015903,               0.013405,              0.0095162,                      0,                0.92666,                0.80025,                0.87988,                0.70088,                0.92443,                0.79833,                 0.8793,                0.67245,               0.025639,                0.02105,               0.016671,                      0,              0.0034264,              0.0034264,              0.0034264
                    334,                0.01563,               0.013311,              0.0095457,                      0,                0.92457,                0.79986,                0.87743,                0.70019,                0.92457,                0.79986,                0.87837,                0.67017,               0.025737,               0.021125,               0.016874,                      0,              0.0034066,              0.0034066,              0.0034066
                    335,               0.015872,               0.013259,               0.009495,                      0,                0.91473,                0.80306,                  0.876,                0.70087,                 0.9185,                0.80033,                0.87835,                0.66937,               0.025842,               0.021103,               0.016867,                      0,              0.0033868,              0.0033868,              0.0033868
