                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    263,               0.012419,               0.010633,              0.0075722,                      0,                0.92972,                0.84453,                0.88698,                0.74713,                0.94677,                 0.8119,                0.87853,                0.69711,               0.023129,               0.021817,               0.016157,                      0,              0.0048124,              0.0048124,              0.0048124
                    264,               0.012357,               0.010283,              0.0072794,                      0,                0.92622,                0.84453,                0.88831,                 0.7464,                0.91545,                0.83127,                0.87867,                0.69831,               0.022937,               0.021948,               0.016179,                      0,              0.0047926,              0.0047926,              0.0047926
                    265,               0.012154,               0.010534,              0.0071511,                      0,                0.92194,                0.83881,                0.88636,                0.74989,                0.91145,                0.82975,                 0.8771,                0.69609,               0.022893,               0.021936,               0.016303,                      0,              0.0047728,              0.0047728,              0.0047728
                    266,               0.012259,                0.01089,              0.0077271,                      0,                0.92676,                0.84069,                0.88582,                0.74941,                0.92126,                0.83092,                0.87605,                0.69558,               0.022877,               0.022164,               0.016334,                      0,               0.004753,               0.004753,               0.004753
                    267,               0.012057,               0.010827,              0.0071794,                      0,                0.93243,                0.83301,                0.88698,                0.74707,                0.92568,                0.82534,                0.87884,                0.69641,               0.022757,               0.022088,               0.016417,                      0,              0.0047332,              0.0047332,              0.0047332
                    268,               0.012046,               0.010461,              0.0074603,                      0,                0.92985,                0.83956,                 0.8876,                0.74529,                0.92347,                 0.8338,                0.87847,                0.69829,               0.022906,               0.022053,               0.016371,                      0,              0.0047134,              0.0047134,              0.0047134
                    269,                0.01199,               0.010447,              0.0071363,                      0,                0.95541,                0.82248,                0.88899,                0.74878,                0.94941,                0.81382,                0.87912,                 0.6975,                0.02291,               0.022019,               0.016236,                      0,              0.0046936,              0.0046936,              0.0046936
                    270,               0.012079,               0.010305,              0.0071101,                      0,                0.95708,                0.82917,                0.88767,                0.74995,                0.95903,                0.80867,                0.87703,                0.69512,               0.023004,               0.022098,                0.01626,                      0,              0.0046738,              0.0046738,              0.0046738
                    271,                0.01231,               0.010823,              0.0075967,                      0,                0.95169,                0.82917,                0.88767,                0.74766,                0.94249,                 0.8178,                0.87771,                0.69479,               0.023199,               0.022037,               0.016476,                      0,               0.004654,               0.004654,               0.004654
                    272,               0.011615,               0.010275,              0.0067356,                      0,                0.96576,                 0.8119,                0.88465,                0.74456,                0.96067,                0.80614,                0.87611,                0.69197,               0.023448,               0.022244,               0.016662,                      0,              0.0046342,              0.0046342,              0.0046342
                    273,                0.01149,               0.010483,               0.006959,                      0,                0.97238,                0.81077,                0.88806,                0.74865,                0.96859,                0.80422,                0.87939,                0.69233,               0.023375,               0.022313,               0.016575,                      0,              0.0046144,              0.0046144,              0.0046144
                    274,               0.011884,               0.010331,              0.0072346,                      0,                0.96324,                0.81766,                0.88811,                0.74834,                 0.9542,                0.80998,                   0.88,                0.69709,               0.023225,               0.021965,               0.016732,                      0,              0.0045946,              0.0045946,              0.0045946
                    275,               0.012141,               0.010375,              0.0073671,                      0,                0.97115,                0.81766,                0.88936,                0.74995,                0.96114,                0.80806,                 0.8807,                0.69885,               0.022892,               0.021976,               0.016623,                      0,              0.0045748,              0.0045748,              0.0045748
                    276,               0.011847,               0.010118,              0.0071919,                      0,                0.94338,                0.83152,                0.89101,                0.74884,                0.93249,                0.82193,                 0.8847,                0.69674,               0.022475,               0.021955,               0.016723,                      0,               0.004555,               0.004555,               0.004555
                    277,               0.011808,                0.01055,              0.0072031,                      0,                0.94571,                0.84453,                0.89515,                0.74956,                0.93477,                0.83493,                 0.8863,                0.69906,               0.022249,               0.021901,               0.016515,                      0,              0.0045352,              0.0045352,              0.0045352
                    278,               0.011651,               0.010324,              0.0071442,                      0,                0.95804,                0.83272,                 0.8953,                0.75056,                  0.947,                0.82317,                0.88649,                0.70319,               0.022175,               0.021795,               0.016623,                      0,              0.0045154,              0.0045154,              0.0045154
                    279,               0.011735,                0.01009,              0.0067996,                      0,                0.95772,                0.82612,                0.89523,                0.74849,                0.97385,                0.80038,                 0.8857,                0.69808,                0.02234,               0.021645,               0.016528,                      0,              0.0044956,              0.0044956,              0.0044956
                    280,               0.011556,               0.010246,              0.0068773,                      0,                0.95574,                0.82917,                0.89085,                0.74726,                0.94453,                0.81958,                0.87932,                0.69393,               0.022609,               0.021942,               0.016504,                      0,              0.0044758,              0.0044758,              0.0044758
                    281,               0.012121,               0.010321,                0.00757,                      0,                0.94467,                0.83109,                0.89097,                0.74617,                0.93595,                0.82342,                0.88144,                0.69804,               0.022657,               0.022026,               0.016354,                      0,               0.004456,               0.004456,               0.004456
                    282,               0.011442,                0.01024,               0.007037,                      0,                0.95149,                0.82817,                0.89131,                0.74719,                0.94487,                0.82241,                0.88483,                0.69798,               0.022697,               0.022156,               0.016491,                      0,              0.0044362,              0.0044362,              0.0044362
                    283,               0.011518,               0.010068,               0.006933,                      0,                0.95912,                0.82342,                0.89173,                0.74862,                0.95241,                0.81766,                0.88399,                0.69594,                0.02264,               0.021992,               0.016534,                      0,              0.0044164,              0.0044164,              0.0044164
                    284,               0.011797,               0.010312,              0.0069678,                      0,                  0.952,                0.82917,                0.88729,                0.74637,                 0.9442,                 0.8215,                0.87858,                0.69638,               0.022857,               0.022098,               0.016709,                      0,              0.0043966,              0.0043966,              0.0043966
                    285,               0.011381,               0.010084,               0.006742,                      0,                0.95381,                0.83224,                0.88491,                0.74769,                0.94501,                0.82463,                0.87593,                0.69638,                0.02312,               0.022196,               0.016774,                      0,              0.0043768,              0.0043768,              0.0043768
                    286,               0.011772,               0.010192,              0.0068143,                      0,                0.94284,                0.83493,                0.88399,                0.74582,                 0.9433,                0.83023,                0.87932,                0.69791,               0.023195,               0.022362,               0.016801,                      0,               0.004357,               0.004357,               0.004357
                    287,               0.011384,               0.010166,              0.0070994,                      0,                0.95179,                0.83364,                0.88588,                0.74614,                0.94741,                 0.8298,                0.87774,                0.70052,               0.023249,               0.022568,               0.016701,                      0,              0.0043372,              0.0043372,              0.0043372
                    288,               0.011703,               0.010212,               0.007106,                      0,                0.95435,                0.82917,                0.88471,                0.74492,                0.94754,                0.82342,                0.87645,                0.69608,               0.023461,               0.022422,               0.016506,                      0,              0.0043174,              0.0043174,              0.0043174
                    289,               0.011434,               0.010008,              0.0069575,                      0,                0.97215,                0.82534,                0.88529,                0.74677,                0.95557,                0.82561,                0.88094,                0.69376,               0.023523,               0.022429,               0.016192,                      0,              0.0042976,              0.0042976,              0.0042976
                    290,               0.011663,               0.010037,              0.0071847,                      0,                0.95161,                0.84069,                0.88697,                0.74854,                0.94292,                0.83301,                0.87881,                0.69513,                0.02356,               0.022484,                0.01614,                      0,              0.0042778,              0.0042778,              0.0042778
                    291,                0.01117,               0.010153,              0.0068796,                      0,                0.98418,                0.81574,                0.88757,                0.74773,                 0.9726,                0.80614,                0.87842,                0.69388,               0.023257,               0.022442,               0.016303,                      0,               0.004258,               0.004258,               0.004258
                    292,               0.011688,               0.010353,              0.0069591,                      0,                0.97319,                0.82726,                0.88999,                 0.7473,                0.96473,                 0.8215,                 0.8843,                  0.702,               0.023002,               0.022504,                0.01659,                      0,              0.0042382,              0.0042382,              0.0042382
                    293,               0.011411,               0.010048,               0.007342,                      0,                0.98505,                0.81766,                0.89171,                0.74781,                 0.9791,                0.80927,                0.88341,                0.70167,               0.023224,               0.022672,               0.016435,                      0,              0.0042184,              0.0042184,              0.0042184
                    294,               0.011002,              0.0098947,              0.0066953,                      0,                 0.9771,                0.81883,                 0.8897,                0.74387,                0.97023,                0.81307,                0.88116,                0.70167,               0.023307,               0.022717,               0.016598,                      0,              0.0041986,              0.0041986,              0.0041986
                    295,               0.011172,              0.0096852,              0.0066619,                      0,                0.97251,                0.81766,                 0.8917,                0.74703,                0.97396,                0.80038,                0.88144,                0.70415,               0.023361,               0.022642,               0.016574,                      0,              0.0041788,              0.0041788,              0.0041788
                    296,               0.011192,               0.010095,               0.006602,                      0,                 0.9435,                0.83336,                0.89298,                0.75143,                0.94576,                 0.8119,                0.88129,                0.70424,               0.023421,               0.022662,               0.016459,                      0,               0.004159,               0.004159,               0.004159
                    297,                0.01137,               0.010367,               0.006761,                      0,                0.94142,                0.84069,                0.89228,                0.75133,                0.92875,                0.82564,                0.88099,                0.69919,               0.023234,               0.022851,               0.016251,                      0,              0.0041392,              0.0041392,              0.0041392
                    298,               0.011439,               0.010369,              0.0069077,                      0,                0.96461,                0.82342,                0.89293,                0.74951,                0.95214,                0.81382,                0.88466,                0.70229,               0.023007,               0.022801,               0.016202,                      0,              0.0041194,              0.0041194,              0.0041194
                    299,               0.011583,               0.010059,              0.0070282,                      0,                0.93152,                0.84261,                0.89455,                0.74824,                0.94635,                0.81958,                  0.884,                0.70277,               0.023132,               0.022615,               0.016232,                      0,              0.0040996,              0.0040996,              0.0040996
                    300,               0.011044,              0.0098726,              0.0066405,                      0,                0.94187,                0.83966,                0.89629,                0.74986,                0.94722,                0.81382,                 0.8842,                0.69915,               0.023171,               0.022568,               0.016457,                      0,              0.0040798,              0.0040798,              0.0040798
                    301,               0.011004,              0.0097577,              0.0066534,                      0,                0.94173,                0.83748,                0.89579,                0.75117,                 0.9564,                 0.8119,                0.88439,                0.69688,               0.023112,                 0.0227,               0.016696,                      0,                0.00406,                0.00406,                0.00406
                    302,               0.011092,              0.0097578,              0.0069053,                      0,                0.94373,                  0.837,                0.89796,                 0.7513,                0.95283,                0.80806,                0.88583,                0.70082,                0.02305,               0.022764,                0.01679,                      0,              0.0040402,              0.0040402,              0.0040402
                    303,               0.011184,              0.0098702,              0.0068306,                      0,                0.94963,                0.83493,                0.89772,                0.74948,                0.93872,                0.82534,                0.88529,                0.70228,               0.023081,               0.022875,               0.016688,                      0,              0.0040204,              0.0040204,              0.0040204
                    304,               0.011006,              0.0097235,              0.0067375,                      0,                0.94891,                0.84069,                0.89728,                0.75074,                0.93591,                0.82917,                0.88363,                0.70221,               0.023033,               0.022819,               0.016649,                      0,              0.0040006,              0.0040006,              0.0040006
                    305,               0.010834,              0.0096468,              0.0062491,                      0,                0.95391,                 0.8342,                 0.8959,                0.75183,                0.94513,                0.82659,                0.88699,                0.70231,               0.023027,               0.022798,               0.016669,                      0,              0.0039808,              0.0039808,              0.0039808
                    306,                0.01094,              0.0098944,               0.007015,                      0,                0.96204,                0.82686,                0.89597,                0.75385,                0.95536,                0.82149,                0.88741,                0.70559,               0.022806,               0.022885,               0.016459,                      0,               0.003961,               0.003961,               0.003961
                    307,               0.011545,              0.0099566,              0.0068834,                      0,                0.96124,                0.83109,                0.89572,                0.75684,                0.95014,                 0.8215,                0.88448,                0.70024,               0.022769,               0.022841,               0.016415,                      0,              0.0039412,              0.0039412,              0.0039412
                    308,               0.011387,              0.0097124,              0.0067811,                      0,                0.95345,                0.84069,                0.89546,                0.75865,                0.94252,                0.83109,                0.88711,                0.70206,               0.022545,               0.022738,               0.016361,                      0,              0.0039214,              0.0039214,              0.0039214
                    309,               0.010991,               0.010108,              0.0065918,                      0,                 0.9563,                0.84007,                0.89645,                0.75909,                0.94712,                0.82917,                 0.8872,                0.70276,               0.022368,               0.022665,               0.016446,                      0,              0.0039016,              0.0039016,              0.0039016
                    310,               0.011295,               0.009939,              0.0067322,                      0,                0.93768,                0.83747,                 0.8956,                0.75663,                0.93946,                0.82534,                0.88761,                0.70401,               0.022235,                0.02265,               0.016508,                      0,              0.0038818,              0.0038818,              0.0038818
                    311,               0.010967,              0.0097021,              0.0068009,                      0,                0.97471,                0.81362,                0.89329,                 0.7561,                0.97006,                0.80835,                0.88677,                0.70399,               0.022351,               0.022545,                0.01648,                      0,               0.003862,               0.003862,               0.003862
                    312,               0.010746,              0.0097812,               0.006413,                      0,                0.95785,                0.82869,                0.89385,                0.75524,                 0.9512,                0.82312,                0.88481,                0.70514,               0.022772,               0.022423,               0.016483,                      0,              0.0038422,              0.0038422,              0.0038422
                    313,               0.011017,              0.0095344,              0.0065834,                      0,                0.95667,                0.83301,                0.89514,                0.75527,                0.96859,                0.81574,                 0.8862,                0.70379,               0.022863,               0.022344,               0.016526,                      0,              0.0038224,              0.0038224,              0.0038224
                    314,               0.010913,              0.0096608,              0.0067615,                      0,                0.96569,                0.82726,                0.89352,                0.75277,                0.96121,                0.82342,                0.88749,                0.70407,               0.023032,               0.022339,               0.016426,                      0,              0.0038026,              0.0038026,              0.0038026
                    315,               0.010603,              0.0096262,              0.0064991,                      0,                0.95601,                0.83685,                0.89787,                 0.7524,                0.94724,                0.82917,                 0.8882,                0.70213,               0.023105,               0.022523,               0.016301,                      0,              0.0037828,              0.0037828,              0.0037828
                    316,                0.01093,              0.0097309,              0.0064838,                      0,                0.95216,                0.84035,                0.89767,                0.75532,                0.94346,                0.83268,                 0.8888,                0.70424,               0.023117,               0.022465,               0.016282,                      0,               0.003763,               0.003763,               0.003763
                    317,               0.010606,              0.0095081,              0.0064751,                      0,                0.95629,                0.83493,                 0.8942,                  0.753,                0.95076,                0.82342,                0.88525,                0.70651,               0.023163,               0.022412,                0.01643,                      0,              0.0037432,              0.0037432,              0.0037432
                    318,                0.01058,              0.0095675,              0.0064949,                      0,                0.95295,                0.83685,                0.89379,                0.75385,                0.96757,                0.80181,                0.88139,                0.70123,               0.023179,               0.022495,               0.016534,                      0,              0.0037234,              0.0037234,              0.0037234
                    319,                0.01104,              0.0098527,              0.0067734,                      0,                0.96368,                0.81958,                0.89313,                0.75365,                0.95687,                0.81382,                0.88274,                0.70363,                 0.0231,               0.022566,               0.016733,                      0,              0.0037036,              0.0037036,              0.0037036
                    320,               0.010804,              0.0097124,              0.0066482,                      0,                 0.9635,                0.81766,                0.89008,                 0.7523,                0.95671,                 0.8119,                0.88146,                0.70403,               0.023179,               0.022625,               0.016964,                      0,              0.0036838,              0.0036838,              0.0036838
                    321,               0.010851,              0.0094855,              0.0064079,                      0,                0.95992,                0.82342,                0.88979,                0.75198,                0.95321,                0.81766,                0.88231,                0.70451,               0.023149,               0.022781,               0.017012,                      0,               0.003664,               0.003664,               0.003664
                    322,                0.01078,               0.009625,              0.0064877,                      0,                 0.9768,                0.80797,                0.89054,                0.75206,                0.97215,                0.80413,                0.88169,                0.70318,               0.023066,                0.02281,               0.016893,                      0,              0.0036442,              0.0036442,              0.0036442
                    323,               0.010606,              0.0095301,              0.0062385,                      0,                0.97647,                0.80806,                0.89161,                0.75256,                0.97183,                0.80422,                0.88503,                0.70595,               0.022901,               0.022783,               0.016963,                      0,              0.0036244,              0.0036244,              0.0036244
                    324,               0.010875,              0.0094731,              0.0068365,                      0,                 0.9485,                0.82342,                0.89013,                0.75087,                0.96256,                 0.8023,                0.88491,                0.70642,               0.022813,               0.022723,               0.017003,                      0,              0.0036046,              0.0036046,              0.0036046
                    325,                0.01054,              0.0092726,              0.0062219,                      0,                0.94051,                0.82726,                0.88964,                0.74916,                0.97859,                0.78968,                0.88395,                0.70602,               0.022848,               0.022717,               0.017141,                      0,              0.0035848,              0.0035848,              0.0035848
                    326,               0.010525,              0.0096035,              0.0063997,                      0,                0.93722,                0.83091,                0.88789,                0.74657,                0.97497,                0.79463,                0.88545,                0.70542,               0.022914,               0.022824,               0.017318,                      0,               0.003565,               0.003565,               0.003565
                    327,               0.010434,              0.0093653,              0.0063898,                      0,                0.94656,                0.82342,                0.88673,                0.74741,                0.95662,                0.80419,                0.87659,                0.70258,               0.022954,                0.02286,               0.017384,                      0,              0.0035452,              0.0035452,              0.0035452
                    328,               0.010948,              0.0094185,              0.0066578,                      0,                0.95588,                0.82342,                0.88788,                0.74839,                0.94697,                0.81574,                 0.8808,                0.70219,               0.022948,               0.022959,               0.017349,                      0,              0.0035254,              0.0035254,              0.0035254
                    329,               0.010144,              0.0092655,              0.0061059,                      0,                 0.9787,                0.80614,                0.88564,                 0.7486,                0.97637,                0.80422,                0.88025,                0.70365,                0.02287,               0.023031,               0.017438,                      0,              0.0035056,              0.0035056,              0.0035056
                    330,                0.01063,              0.0095554,              0.0063604,                      0,                0.96357,                0.81232,                0.88489,                0.74888,                0.96782,                 0.8081,                0.88097,                0.70516,               0.022836,               0.023016,                0.01757,                      0,              0.0034858,              0.0034858,              0.0034858
                    331,               0.010444,               0.009634,              0.0063449,                      0,                0.94718,                0.82604,                 0.8844,                0.74827,                0.97363,                0.80038,                0.88118,                0.70268,                0.02289,               0.022977,               0.017656,                      0,               0.003466,               0.003466,               0.003466
                    332,               0.010466,              0.0095371,              0.0064083,                      0,                 0.9711,                0.80806,                0.88383,                 0.7459,                0.97634,                0.80038,                0.87902,                0.70342,               0.023046,               0.023005,               0.017588,                      0,              0.0034462,              0.0034462,              0.0034462
                    333,               0.010515,              0.0094194,              0.0061995,                      0,                0.96997,                 0.8119,                0.88353,                0.74458,                0.96768,                0.80998,                0.87951,                0.70494,               0.023142,               0.023056,               0.017607,                      0,              0.0034264,              0.0034264,              0.0034264
                    334,               0.010694,              0.0095916,              0.0061319,                      0,                 0.9701,                 0.8095,                0.88548,                0.74838,                0.96967,                0.80806,                0.88117,                0.70626,               0.023085,               0.023138,                0.01751,                      0,              0.0034066,              0.0034066,              0.0034066
                    335,               0.010638,              0.0094764,              0.0062433,                      0,                0.93696,                0.83301,                0.88458,                 0.7492,                 0.9789,                0.80134,                 0.8805,                0.70427,               0.023033,               0.023214,               0.017469,                      0,              0.0033868,              0.0033868,              0.0033868
                    336,               0.010237,              0.0094345,              0.0062153,                      0,                0.94411,                0.83685,                0.88571,                 0.7515,                0.97794,                 0.8023,                0.88146,                0.70368,               0.023007,               0.023061,               0.017365,                      0,               0.003367,               0.003367,               0.003367
                    337,               0.010005,                0.00952,              0.0061944,                      0,                 0.9549,                0.82726,                 0.8876,                0.75166,                0.97208,                0.80201,                0.88039,                0.70624,               0.022962,               0.023129,               0.017315,                      0,              0.0033472,              0.0033472,              0.0033472
                    338,                0.01044,              0.0093685,               0.006306,                      0,                0.95253,                0.82726,                0.88759,                0.75153,                0.96522,                0.80422,                0.87924,                0.70823,                0.02295,                 0.0232,               0.017327,                      0,              0.0033274,              0.0033274,              0.0033274
                    339,               0.010398,              0.0094705,              0.0064779,                      0,                0.97243,                 0.8125,                0.88571,                0.75206,                0.96887,                0.80614,                0.87774,                 0.7061,                0.02296,                0.02317,               0.017428,                      0,              0.0033076,              0.0033076,              0.0033076
                    340,                0.01051,                0.00935,              0.0066279,                      0,                 0.9747,                0.81351,                0.88431,                0.75067,                0.97006,                0.80843,                0.87734,                0.70697,               0.022952,               0.023256,               0.017365,                      0,              0.0032878,              0.0032878,              0.0032878
                    341,               0.010235,              0.0092315,              0.0062565,                      0,                0.97115,                 0.8119,                0.88704,                0.75199,                0.97115,                 0.8119,                0.88562,                0.70849,                0.02284,               0.023254,               0.017235,                      0,               0.003268,               0.003268,               0.003268
                    342,               0.009956,              0.0092898,              0.0061217,                      0,                0.97214,                0.80998,                0.88736,                0.75253,                0.96983,                0.80806,                0.88227,                0.70496,               0.022821,               0.023274,               0.017138,                      0,              0.0032482,              0.0032482,              0.0032482
                    343,               0.010553,              0.0092458,              0.0067553,                      0,                0.97122,                 0.8119,                0.88832,                0.75309,                0.96893,                0.80998,                0.88113,                0.70438,               0.022801,               0.023311,               0.017077,                      0,              0.0032284,              0.0032284,              0.0032284
                    344,               0.010083,              0.0094654,              0.0062358,                      0,                0.97012,                0.81019,                0.88844,                0.75385,                0.96553,                0.80635,                0.88173,                0.70564,               0.022775,                0.02333,               0.016994,                      0,              0.0032086,              0.0032086,              0.0032086
                    345,               0.010209,              0.0093122,              0.0058531,                      0,                0.96352,                0.81766,                0.89072,                0.75536,                0.96826,                0.80806,                0.88572,                0.70857,               0.022742,               0.023358,               0.016882,                      0,              0.0031888,              0.0031888,              0.0031888
                    346,               0.010609,              0.0094108,              0.0062385,                      0,                0.96572,                0.81958,                0.89195,                0.75654,                0.96375,                0.80998,                0.88808,                 0.7089,               0.022679,               0.023295,               0.016923,                      0,               0.003169,               0.003169,               0.003169
                    347,               0.010152,              0.0095445,              0.0063904,                      0,                0.96962,                0.81766,                0.89132,                0.75657,                0.96507,                0.81382,                0.88682,                0.70691,               0.022696,               0.023285,               0.016921,                      0,              0.0031492,              0.0031492,              0.0031492
                    348,               0.010459,              0.0091341,              0.0065874,                      0,                0.97254,                0.81559,                0.89078,                0.75602,                0.96796,                0.81175,                0.88624,                0.70942,               0.022753,               0.023282,               0.016932,                      0,              0.0031294,              0.0031294,              0.0031294
                    349,               0.010025,              0.0091125,              0.0061354,                      0,                0.97279,                0.81766,                0.89044,                0.75596,                0.96594,                 0.8119,                 0.8852,                0.70912,               0.022812,               0.023335,               0.016885,                      0,              0.0031096,              0.0031096,              0.0031096
                    350,               0.010348,                0.00938,              0.0062545,                      0,                0.97613,                0.81766,                 0.8917,                0.75603,                0.96922,                 0.8119,                0.88473,                0.70697,               0.022892,                0.02339,               0.016873,                      0,              0.0030898,              0.0030898,              0.0030898
                    351,               0.010347,              0.0090824,              0.0065483,                      0,                0.97347,                0.81766,                0.89212,                0.75444,                 0.9679,                0.81015,                0.88322,                0.70551,               0.022978,               0.023465,                0.01687,                      0,                0.00307,                0.00307,                0.00307
                    352,               0.010102,              0.0092418,              0.0060722,                      0,                0.97255,                 0.8215,                0.89199,                 0.7538,                0.96918,                0.80614,                 0.8811,                0.70391,               0.023068,               0.023503,               0.016907,                      0,              0.0030502,              0.0030502,              0.0030502
                    353,               0.010315,              0.0090401,              0.0062627,                      0,                0.96907,                0.82342,                0.89252,                0.75381,                0.97108,                0.80998,                0.88528,                0.70526,               0.023138,               0.023555,               0.016887,                      0,              0.0030304,              0.0030304,              0.0030304
                    354,               0.010186,              0.0094728,              0.0060922,                      0,                0.96844,                0.82452,                0.89152,                0.75375,                 0.9726,                0.81755,                 0.8866,                0.70602,               0.023168,               0.023532,               0.016882,                      0,              0.0030106,              0.0030106,              0.0030106
                    355,              0.0098393,              0.0092684,              0.0057995,                      0,                0.96417,                 0.8263,                0.89154,                0.75443,                0.96866,                0.81766,                0.88646,                0.70466,               0.023166,                0.02358,               0.016904,                      0,              0.0029908,              0.0029908,              0.0029908
                    356,               0.010458,              0.0092117,              0.0062088,                      0,                0.96944,                0.82534,                0.89084,                0.75383,                0.96494,                 0.8215,                0.88362,                0.70348,               0.023242,               0.023588,               0.016983,                      0,               0.002971,               0.002971,               0.002971
