                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    247,                0.01448,               0.012337,              0.0088789,                      0,                0.93784,                0.82342,                 0.8874,                0.72383,                0.92691,                0.81382,                0.87712,                 0.6797,               0.023881,               0.021113,               0.016466,                      0,              0.0051292,              0.0051292,              0.0051292
                    248,               0.014145,               0.012347,              0.0086005,                      0,                0.94407,                 0.8215,                 0.8929,                0.72902,                0.93083,                0.80998,                0.87998,                0.68403,               0.023818,               0.021188,               0.016166,                      0,              0.0051094,              0.0051094,              0.0051094
                    249,                0.01424,               0.012302,              0.0085227,                      0,                0.95725,                0.81664,                0.89439,                0.72917,                0.95362,                0.79463,                0.88354,                0.68436,               0.023739,               0.021241,               0.015729,                      0,              0.0050896,              0.0050896,              0.0050896
                    250,               0.014587,               0.012467,              0.0092029,                      0,                 0.9556,                0.81958,                0.89065,                0.72967,                0.94303,                0.80806,                0.87861,                0.68479,               0.023782,               0.021143,               0.015692,                      0,              0.0050698,              0.0050698,              0.0050698
                    251,               0.014055,               0.012381,              0.0084553,                      0,                0.96988,                 0.8023,                0.89108,                0.72743,                0.95996,                0.79271,                0.88023,                 0.6827,               0.023645,               0.021431,               0.015542,                      0,                0.00505,                0.00505,                0.00505
                    252,               0.014226,               0.012154,              0.0084678,                      0,                0.97019,                0.80806,                0.89305,                0.72916,                0.96558,                0.80422,                0.88514,                0.67975,               0.023618,               0.021435,               0.015528,                      0,              0.0050302,              0.0050302,              0.0050302
                    253,               0.014356,                0.01219,              0.0087267,                      0,                0.96674,                0.81382,                0.89042,                0.72793,                0.96218,                0.80998,                0.88228,                0.68045,               0.023567,               0.021384,               0.015759,                      0,              0.0050104,              0.0050104,              0.0050104
                    254,               0.014389,               0.012253,              0.0087802,                      0,                0.96363,                0.81367,                0.89055,                0.73033,                0.95908,                0.80983,                0.88448,                0.68237,               0.023492,               0.021414,               0.015835,                      0,              0.0049906,              0.0049906,              0.0049906
                    255,               0.014147,               0.011992,              0.0088131,                      0,                0.96808,                 0.8151,                0.88943,                0.72532,                0.96353,                0.81131,                0.88457,                0.68538,               0.023663,               0.021312,               0.016176,                      0,              0.0049708,              0.0049708,              0.0049708
                    256,               0.014387,               0.012436,              0.0089038,                      0,                0.96476,                0.80998,                0.89089,                0.72441,                0.95755,                0.80422,                0.88266,                0.68093,               0.023335,               0.021208,               0.016184,                      0,               0.004951,               0.004951,               0.004951
                    257,               0.014115,               0.012189,              0.0083063,                      0,                0.95706,                0.81284,                0.89242,                0.73161,                0.95212,                0.80157,                0.87831,                0.68244,               0.023262,               0.021231,               0.016318,                      0,              0.0049312,              0.0049312,              0.0049312
                    258,               0.014202,               0.012045,              0.0087853,                      0,                0.96566,                0.80971,                0.89748,                0.73721,                0.96109,                0.80587,                0.88971,                0.68524,               0.022886,               0.021185,               0.015955,                      0,              0.0049114,              0.0049114,              0.0049114
                    259,               0.014198,               0.012367,              0.0086891,                      0,                0.95773,                0.80998,                0.89546,                0.73851,                0.95093,                0.80422,                0.88566,                0.68449,               0.023264,               0.021177,               0.015978,                      0,              0.0048916,              0.0048916,              0.0048916
                    260,               0.014311,               0.012424,              0.0089111,                      0,                0.93492,                0.83301,                 0.8977,                 0.7363,                0.92199,                 0.8215,                0.88521,                0.68696,               0.023198,               0.021118,               0.015626,                      0,              0.0048718,              0.0048718,              0.0048718
                    261,                0.01399,               0.012128,              0.0085054,                      0,                0.94128,                 0.8307,                0.89814,                0.73606,                0.94054,                0.81969,                0.88837,                0.68741,               0.023266,               0.021375,               0.015495,                      0,               0.004852,               0.004852,               0.004852
                    262,               0.013899,                0.01219,              0.0084681,                      0,                0.96542,                0.80806,                0.89793,                 0.7345,                0.96939,                0.80038,                0.89375,                0.68508,               0.023114,               0.021315,               0.015561,                      0,              0.0048322,              0.0048322,              0.0048322
                    263,                0.01421,               0.012051,              0.0088427,                      0,                0.96406,                0.80614,                0.89955,                0.73648,                0.96544,                0.80423,                0.89355,                0.68736,               0.022944,               0.021308,               0.015631,                      0,              0.0048124,              0.0048124,              0.0048124
                    264,               0.014425,                0.01169,              0.0086207,                      0,                0.96279,                0.81382,                0.90014,                0.73598,                0.96707,                0.80614,                0.89416,                0.68814,               0.023012,                0.02134,               0.015447,                      0,              0.0047926,              0.0047926,              0.0047926
                    265,               0.014033,               0.012137,              0.0085656,                      0,                0.93188,                0.84024,                0.90079,                0.73487,                 0.9248,                0.83493,                0.89511,                0.68942,                0.02304,               0.021296,               0.015334,                      0,              0.0047728,              0.0047728,              0.0047728
                    266,               0.014239,                0.01228,              0.0090596,                      0,                0.95115,                0.82223,                0.89764,                0.73344,                0.94671,                0.81839,                0.89622,                0.68558,               0.023197,               0.021214,               0.015324,                      0,               0.004753,               0.004753,               0.004753
                    267,               0.014089,                0.01228,              0.0084086,                      0,                0.96082,                0.81958,                0.90418,                0.73462,                0.95632,                0.81574,                0.89975,                0.68791,               0.023178,               0.021085,               0.014893,                      0,              0.0047332,              0.0047332,              0.0047332
                    268,               0.014161,               0.012021,              0.0088773,                      0,                0.93905,                0.82917,                0.90049,                0.73274,                0.93688,                0.82726,                0.89657,                0.68683,               0.023325,               0.021194,               0.015137,                      0,              0.0047134,              0.0047134,              0.0047134
                    269,               0.013855,               0.011798,              0.0083371,                      0,                0.94878,                 0.8177,                 0.8964,                0.73069,                0.94432,                0.81387,                0.88944,                0.68313,               0.023538,               0.021637,               0.015495,                      0,              0.0046936,              0.0046936,              0.0046936
                    270,               0.014002,               0.011832,               0.008374,                      0,                0.96476,                0.80806,                0.89501,                0.73188,                0.96093,                0.80422,                0.88688,                0.68569,               0.023592,               0.021913,               0.015788,                      0,              0.0046738,              0.0046738,              0.0046738
                    271,               0.014344,               0.012381,              0.0088776,                      0,                0.95436,                0.81574,                0.89326,                0.73027,                0.94987,                 0.8119,                 0.8898,                0.68456,               0.023355,               0.021769,               0.015938,                      0,               0.004654,               0.004654,               0.004654
                    272,                0.01352,               0.011806,              0.0080352,                      0,                0.92985,                0.83964,                0.89639,                0.73307,                0.95475,                0.80996,                 0.8856,                0.68114,               0.023318,               0.021828,               0.016109,                      0,              0.0046342,              0.0046342,              0.0046342
                    273,               0.013493,               0.011989,              0.0082874,                      0,                0.93575,                0.83109,                0.89579,                0.73166,                0.95485,                0.81179,                0.88396,                0.68095,               0.023393,               0.021966,               0.016103,                      0,              0.0046144,              0.0046144,              0.0046144
                    274,               0.013936,               0.011852,              0.0087235,                      0,                0.93926,                0.83106,                0.89565,                0.73426,                0.94575,                0.81574,                0.88597,                0.68167,               0.023238,               0.021887,               0.015894,                      0,              0.0045946,              0.0045946,              0.0045946
                    275,               0.014123,               0.011994,              0.0087361,                      0,                0.94919,                0.82474,                0.89563,                0.73288,                0.95708,                0.81315,                0.88785,                0.68186,               0.023284,                0.02203,               0.015942,                      0,              0.0045748,              0.0045748,              0.0045748
                    276,               0.013644,               0.011804,              0.0084891,                      0,                0.97035,                0.81661,                0.89646,                0.73229,                0.96807,                0.81469,                0.88961,                0.68738,                0.02317,               0.022034,               0.016067,                      0,               0.004555,               0.004555,               0.004555
                    277,               0.014026,               0.012048,               0.008663,                      0,                0.94534,                 0.8299,                0.89888,                0.73682,                0.96774,                0.80615,                0.89225,                0.68814,               0.022983,               0.021997,               0.015983,                      0,              0.0045352,              0.0045352,              0.0045352
                    278,               0.013537,               0.011926,              0.0086662,                      0,                0.95456,                0.83109,                0.89855,                0.73853,                0.94778,                0.82534,                0.89022,                0.68704,               0.023002,               0.021917,               0.015839,                      0,              0.0045154,              0.0045154,              0.0045154
                    279,               0.013936,                0.01168,              0.0080771,                      0,                0.96056,                 0.8215,                0.89572,                0.73597,                0.95376,                0.81574,                0.88954,                0.68235,                0.02315,               0.021908,               0.015649,                      0,              0.0044956,              0.0044956,              0.0044956
                    280,               0.013717,               0.011778,               0.008194,                      0,                0.95761,                0.82726,                0.89609,                0.73763,                0.95095,                 0.8215,                0.89216,                0.68541,               0.023295,               0.022082,               0.015375,                      0,              0.0044758,              0.0044758,              0.0044758
                    281,               0.014081,               0.011899,              0.0090758,                      0,                0.95971,                0.82285,                0.89894,                0.73744,                0.95076,                 0.8153,                0.89201,                0.68151,               0.023314,               0.022139,               0.015274,                      0,               0.004456,               0.004456,               0.004456
                    282,               0.013701,               0.012064,              0.0085259,                      0,                 0.9287,                0.84261,                0.90016,                0.73764,                0.92024,                0.83493,                0.89142,                0.68131,               0.023313,               0.022287,               0.015326,                      0,              0.0044362,              0.0044362,              0.0044362
                    283,               0.013432,               0.011637,              0.0082461,                      0,                0.95619,                0.83776,                0.90053,                0.73683,                0.94961,                  0.832,                0.89109,                0.68719,               0.023229,               0.022077,               0.015287,                      0,              0.0044164,              0.0044164,              0.0044164
                    284,                0.01393,               0.011719,              0.0082701,                      0,                0.95998,                0.82869,                0.90143,                0.73867,                0.95108,                0.82101,                 0.8921,                0.69124,               0.023175,               0.022149,               0.015396,                      0,              0.0043966,              0.0043966,              0.0043966
                    285,               0.013346,               0.011687,              0.0080413,                      0,                0.94271,                0.85029,                0.90353,                0.73956,                0.93619,                0.84485,                0.89554,                0.69564,               0.022889,               0.022096,               0.015382,                      0,              0.0043768,              0.0043768,              0.0043768
                    286,               0.013704,               0.011659,              0.0079897,                      0,                0.94152,                0.85988,                0.90879,                0.74188,                0.93521,                0.85413,                0.90307,                0.69789,               0.022741,               0.022087,               0.015315,                      0,               0.004357,               0.004357,               0.004357
                    287,               0.013526,               0.011685,              0.0084669,                      0,                0.93917,                0.85413,                 0.9069,                0.74152,                0.93073,                0.84645,                0.90028,                0.69349,               0.022774,               0.022159,               0.015327,                      0,              0.0043372,              0.0043372,              0.0043372
                    288,               0.013451,               0.011779,              0.0083253,                      0,                0.93522,                0.85029,                0.90598,                0.74048,                0.92431,                0.84385,                0.90082,                0.69596,               0.022723,               0.022099,               0.015258,                      0,              0.0043174,              0.0043174,              0.0043174
                    289,               0.013413,               0.011549,               0.008243,                      0,                0.95613,                0.83669,                0.90676,                0.74098,                0.94736,                0.82909,                0.89979,                0.69473,               0.022685,               0.022122,                0.01521,                      0,              0.0042976,              0.0042976,              0.0042976
                    290,               0.013702,               0.011664,              0.0086074,                      0,                0.93662,                0.84837,                0.90597,                0.74242,                0.92803,                0.84069,                0.89973,                0.69445,               0.022825,               0.022064,               0.015286,                      0,              0.0042778,              0.0042778,              0.0042778
                    291,                0.01322,               0.011742,              0.0082495,                      0,                0.95153,                 0.8289,                0.90357,                0.74058,                0.94712,                0.82507,                0.89881,                 0.6922,               0.022861,               0.022057,               0.015273,                      0,               0.004258,               0.004258,               0.004258
                    292,               0.013716,               0.011845,              0.0083583,                      0,                0.93117,                0.85605,                0.90734,                0.74223,                 0.9249,                0.85029,                0.90002,                0.69241,               0.022884,               0.022057,               0.015273,                      0,              0.0042382,              0.0042382,              0.0042382
                    293,               0.013388,               0.011569,              0.0087575,                      0,                0.93473,                0.85988,                0.90486,                0.74009,                0.92841,                0.85413,                0.90063,                0.69196,               0.022929,               0.022034,               0.015329,                      0,              0.0042184,              0.0042184,              0.0042184
                    294,               0.012892,               0.011338,              0.0079973,                      0,                0.94119,                0.84837,                0.90269,                0.74017,                0.93245,                0.84069,                0.89709,                0.69572,                0.02302,               0.021963,               0.015299,                      0,              0.0041986,              0.0041986,              0.0041986
                    295,               0.013137,               0.011322,              0.0079222,                      0,                0.94434,                0.84666,                0.90441,                0.74018,                 0.9358,                0.83934,                0.89572,                0.69339,               0.022995,               0.021998,               0.015284,                      0,              0.0041788,              0.0041788,              0.0041788
                    296,               0.013341,                0.01141,              0.0079726,                      0,                0.96623,                0.82384,                0.90357,                0.74061,                0.95549,                 0.8215,                 0.8951,                0.68972,               0.022976,               0.022028,               0.015381,                      0,               0.004159,               0.004159,               0.004159
                    297,               0.013373,               0.011687,              0.0081171,                      0,                0.96226,                0.83202,                0.90309,                0.73804,                0.94894,                0.82051,                0.89187,                 0.6876,               0.023007,                0.02205,                0.01532,                      0,              0.0041392,              0.0041392,              0.0041392
                    298,               0.013242,               0.011833,               0.008163,                      0,                0.95732,                0.83685,                0.90509,                0.74131,                0.94402,                0.82534,                0.89281,                0.69185,               0.023042,               0.021973,               0.015222,                      0,              0.0041194,              0.0041194,              0.0041194
                    299,                0.01366,                0.01152,              0.0083796,                      0,                0.95286,                0.83493,                0.90381,                0.73893,                0.94716,                 0.8257,                0.89894,                0.69339,               0.023241,               0.022006,               0.015377,                      0,              0.0040996,              0.0040996,              0.0040996
                    300,               0.013171,               0.011356,               0.008018,                      0,                0.95627,                0.82726,                0.90244,                 0.7396,                0.95092,                 0.8215,                0.89611,                0.69057,               0.023434,               0.022045,               0.015672,                      0,              0.0040798,              0.0040798,              0.0040798
                    301,               0.013047,               0.011233,               0.007969,                      0,                0.96152,                0.82342,                0.90237,                 0.7396,                0.95031,                0.81382,                0.89292,                0.69016,                0.02346,               0.022191,               0.015823,                      0,                0.00406,                0.00406,                0.00406
                    302,               0.013134,               0.011449,              0.0082418,                      0,                0.96217,                0.82983,                0.90209,                0.73856,                0.95327,                0.82216,                 0.8932,                0.68994,               0.023425,               0.022359,               0.015793,                      0,              0.0040402,              0.0040402,              0.0040402
                    303,               0.013108,               0.011377,              0.0081122,                      0,                0.96337,                 0.8215,                0.90171,                0.74014,                0.95212,                 0.8119,                0.89229,                0.69176,               0.023467,               0.022312,               0.015942,                      0,              0.0040204,              0.0040204,              0.0040204
                    304,               0.013248,               0.011556,              0.0080419,                      0,                0.94779,                0.83109,                0.89937,                0.73792,                0.93904,                0.82342,                0.89294,                0.69196,               0.023505,               0.022263,               0.016062,                      0,              0.0040006,              0.0040006,              0.0040006
                    305,               0.012798,               0.011395,              0.0074635,                      0,                 0.9538,                0.81958,                0.89486,                0.73588,                0.95489,                0.80614,                 0.8877,                 0.6868,               0.023666,               0.022469,               0.016231,                      0,              0.0039808,              0.0039808,              0.0039808
                    306,               0.013052,               0.011488,               0.008437,                      0,                0.97227,                0.80998,                0.89837,                0.73691,                0.96927,                0.80806,                0.89325,                0.68927,               0.023562,               0.022468,               0.015979,                      0,               0.003961,               0.003961,               0.003961
                    307,               0.013692,               0.011569,              0.0081954,                      0,                0.96373,                0.81608,                0.89672,                0.73793,                0.95693,                0.81033,                0.88857,                0.68704,               0.023525,               0.022538,               0.016064,                      0,              0.0039412,              0.0039412,              0.0039412
                    308,               0.013098,                0.01133,              0.0079548,                      0,                0.97459,                0.80981,                0.90096,                0.74108,                0.96766,                0.80405,                0.89084,                0.69101,               0.023285,               0.022285,               0.015972,                      0,              0.0039214,              0.0039214,              0.0039214
                    309,               0.012968,               0.011702,              0.0078484,                      0,                0.96311,                0.81958,                0.90565,                0.74258,                0.95716,                0.81472,                0.89493,                0.69274,               0.023193,               0.022119,               0.015835,                      0,              0.0039016,              0.0039016,              0.0039016
                    310,               0.013355,                0.01148,              0.0081538,                      0,                0.94155,                0.83486,                0.90664,                0.74083,                0.93274,                0.82726,                 0.8978,                0.69116,               0.023051,               0.022081,               0.015687,                      0,              0.0038818,              0.0038818,              0.0038818
                    311,               0.012952,               0.011235,              0.0081926,                      0,                0.94792,                0.83844,                0.90534,                0.74009,                0.94141,                0.83276,                0.89935,                0.69063,               0.023034,               0.022025,                0.01579,                      0,               0.003862,               0.003862,               0.003862
                    312,               0.012649,               0.011191,              0.0077954,                      0,                0.94926,                0.82726,                0.90355,                0.73999,                0.94045,                0.81958,                0.89545,                0.69248,               0.022978,               0.021893,               0.015951,                      0,              0.0038422,              0.0038422,              0.0038422
                    313,               0.013028,               0.010983,              0.0078464,                      0,                0.95343,                0.82516,                0.90063,                0.74037,                0.94456,                0.81748,                0.89337,                0.69112,               0.022967,               0.021944,               0.016182,                      0,              0.0038224,              0.0038224,              0.0038224
                    314,               0.013043,               0.011468,              0.0081201,                      0,                0.94952,                0.83037,                0.89757,                0.73995,                0.94074,                0.82275,                0.89241,                0.69116,               0.023023,                0.02209,               0.016335,                      0,              0.0038026,              0.0038026,              0.0038026
                    315,               0.012702,                0.01129,              0.0078664,                      0,                0.96143,                0.81766,                 0.8997,                0.74367,                 0.9524,                0.80998,                 0.8944,                0.69294,               0.023021,                0.02219,               0.016312,                      0,              0.0037828,              0.0037828,              0.0037828
                    316,               0.013159,                0.01146,              0.0079223,                      0,                0.92938,                0.84069,                0.90019,                0.74294,                0.94618,                0.80992,                0.89186,                0.69024,               0.023036,               0.022256,                0.01624,                      0,               0.003763,               0.003763,               0.003763
                    317,               0.012843,                0.01112,              0.0079016,                      0,                0.96041,                0.81766,                0.90233,                0.74384,                0.95224,                0.80998,                0.89342,                0.69236,               0.022989,               0.022159,               0.016068,                      0,              0.0037432,              0.0037432,              0.0037432
                    318,               0.012796,               0.011354,              0.0081674,                      0,                0.96586,                0.81463,                0.90305,                0.74665,                0.95814,                0.80614,                0.89581,                0.69331,               0.022966,               0.022064,               0.016255,                      0,              0.0037234,              0.0037234,              0.0037234
                    319,               0.013103,               0.011364,              0.0080692,                      0,                0.95929,                0.81407,                0.90332,                0.74495,                0.95577,                0.80614,                0.89655,                0.69463,               0.022936,               0.022136,               0.016301,                      0,              0.0037036,              0.0037036,              0.0037036
                    320,               0.012693,               0.011405,              0.0079628,                      0,                0.93696,                0.83493,                0.90365,                0.74458,                0.92824,                0.82726,                0.89744,                0.69607,               0.022962,               0.022092,               0.016443,                      0,              0.0036838,              0.0036838,              0.0036838
                    321,               0.012822,               0.011089,              0.0076686,                      0,                0.92577,                0.83777,                 0.9042,                0.74638,                0.96738,                0.80614,                0.89997,                0.69762,               0.022953,               0.022099,               0.016446,                      0,               0.003664,               0.003664,               0.003664
                    322,                0.01287,               0.011187,              0.0078899,                      0,                0.92625,                0.84373,                0.90359,                0.74688,                0.92124,                0.83877,                0.90012,                0.69606,               0.022963,               0.021995,               0.016418,                      0,              0.0036442,              0.0036442,              0.0036442
                    323,               0.012679,               0.011196,               0.007671,                      0,                0.92802,                0.84135,                0.90324,                0.74468,                0.92378,                0.83752,                0.89893,                0.69552,               0.022972,               0.022072,               0.016317,                      0,              0.0036244,              0.0036244,              0.0036244
                    324,                0.01292,               0.011083,              0.0082963,                      0,                0.93989,                0.84032,                0.90355,                0.74545,                0.93345,                0.83456,                 0.8994,                0.69473,               0.022928,                0.02216,               0.016176,                      0,              0.0036046,              0.0036046,              0.0036046
                    325,               0.012549,                0.01097,              0.0074973,                      0,                0.94177,                0.83822,                0.90258,                0.74444,                0.93746,                0.83439,                 0.8979,                0.69247,               0.023063,               0.022197,                0.01623,                      0,              0.0035848,              0.0035848,              0.0035848
                    326,               0.012523,               0.011214,              0.0078403,                      0,                 0.9387,                0.84261,                0.90268,                0.74159,                   0.93,                0.83493,                0.89673,                0.69666,               0.023069,               0.022201,               0.016209,                      0,               0.003565,               0.003565,               0.003565
                    327,               0.012316,                0.01098,              0.0076368,                      0,                0.93962,                0.83639,                0.90328,                0.74153,                0.92884,                 0.8268,                0.89349,                0.69303,               0.023155,               0.022135,               0.016068,                      0,              0.0035452,              0.0035452,              0.0035452
                    328,                0.01313,               0.011032,              0.0081697,                      0,                0.93372,                0.83827,                0.89983,                0.74042,                0.92305,                0.82888,                0.89246,                0.69399,               0.023239,               0.022106,               0.016193,                      0,              0.0035254,              0.0035254,              0.0035254
                    329,               0.012222,               0.010908,              0.0074535,                      0,                0.92477,                0.84936,                0.89817,                0.73763,                0.91433,                0.83994,                0.88963,                0.69204,               0.023334,                0.02217,                0.01641,                      0,              0.0035056,              0.0035056,              0.0035056
                    330,               0.012823,                 0.0111,              0.0076846,                      0,                0.93029,                0.83877,                0.89801,                0.73882,                 0.9217,                0.83109,                0.89162,                0.69575,               0.023368,                0.02218,               0.016432,                      0,              0.0034858,              0.0034858,              0.0034858
                    331,               0.012628,               0.011128,              0.0077827,                      0,                0.93629,                0.83493,                0.89708,                0.73981,                0.92553,                0.82534,                0.88713,                0.69431,               0.023298,                0.02231,               0.016338,                      0,               0.003466,               0.003466,               0.003466
                    332,               0.012527,               0.011128,              0.0078374,                      0,                 0.9615,                0.81382,                0.89893,                0.74167,                0.95394,                0.80422,                0.89012,                0.69345,               0.023182,                0.02235,               0.016298,                      0,              0.0034462,              0.0034462,              0.0034462
                    333,               0.012528,               0.011195,              0.0075656,                      0,                0.97099,                0.80614,                0.89933,                0.74182,                0.96175,                0.79846,                0.89109,                0.69411,               0.023129,                0.02234,               0.016249,                      0,              0.0034264,              0.0034264,              0.0034264
                    334,               0.012799,               0.011126,              0.0075277,                      0,                0.97143,                0.80614,                0.89851,                0.74061,                0.95986,                0.79655,                 0.8887,                0.69326,               0.023028,               0.022309,               0.016255,                      0,              0.0034066,              0.0034066,              0.0034066
                    335,               0.012812,               0.011186,              0.0076264,                      0,                0.96562,                0.80872,                0.89683,                0.73956,                 0.9564,                0.79987,                 0.8901,                0.69353,               0.023028,               0.022322,               0.016304,                      0,              0.0033868,              0.0033868,              0.0033868
                    336,               0.012302,               0.011069,              0.0075536,                      0,                0.92056,                0.84453,                0.89698,                0.73861,                0.95551,                0.80038,                0.88803,                0.69276,               0.023041,               0.022316,               0.016357,                      0,               0.003367,               0.003367,               0.003367
                    337,               0.012102,               0.011077,              0.0075115,                      0,                0.92354,                0.84453,                  0.898,                0.73908,                0.95428,                0.80128,                0.88928,                0.69198,               0.023018,               0.022352,               0.016358,                      0,              0.0033472,              0.0033472,              0.0033472
                    338,               0.012475,               0.010841,              0.0077053,                      0,                0.92721,                0.84453,                0.89812,                0.74053,                0.95627,                 0.8023,                0.88956,                0.68969,               0.022903,               0.022358,               0.016228,                      0,              0.0033274,              0.0033274,              0.0033274
                    339,               0.012358,               0.011147,              0.0077695,                      0,                 0.9243,                0.84645,                0.89793,                0.73978,                0.91382,                0.83685,                0.89001,                0.68881,                 0.0229,               0.022349,               0.016219,                      0,              0.0033076,              0.0033076,              0.0033076
                    340,               0.012456,               0.010883,              0.0078543,                      0,                0.95949,                0.81574,                0.90052,                0.74049,                0.94816,                0.80614,                0.89287,                0.69059,               0.022953,               0.022377,               0.016115,                      0,              0.0032878,              0.0032878,              0.0032878
