                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    253,                0.01321,               0.010563,              0.0073125,                      0,                0.95136,                0.77095,                0.86179,                 0.7039,                0.96365,                0.78212,                0.86777,                0.67549,               0.022595,               0.019576,                0.01083,                      0,              0.0050104,              0.0050104,              0.0050104
                    254,               0.012973,               0.010216,              0.0078402,                      0,                0.96949,                0.77095,                0.86063,                0.70227,                0.97651,                0.77654,                0.86448,                0.67172,               0.022804,               0.019813,               0.010407,                      0,              0.0049906,              0.0049906,              0.0049906
                    255,                 0.0125,                0.01116,              0.0076895,                      0,                0.98237,                0.76536,                0.85486,                0.69486,                0.97888,                0.77687,                0.86054,                0.66179,               0.023247,                0.01997,               0.011003,                      0,              0.0049708,              0.0049708,              0.0049708
                    256,                0.01314,               0.011363,              0.0072325,                      0,                0.94122,                0.78212,                0.84088,                0.68832,                0.94841,                0.78771,                0.84766,                 0.6567,               0.023464,                0.02072,               0.011207,                      0,               0.004951,               0.004951,               0.004951
                    257,               0.012162,               0.010218,                0.00719,                      0,                0.96459,                 0.7609,                0.83441,                0.67615,                0.96874,                0.75978,                0.83375,                0.64761,                0.02337,               0.019876,               0.011315,                      0,              0.0049312,              0.0049312,              0.0049312
                    258,               0.012374,                0.01013,              0.0070775,                      0,                0.96308,                 0.7486,                0.84072,                0.68594,                0.96308,                 0.7486,                0.84517,                0.65432,               0.023714,               0.020387,               0.011308,                      0,              0.0049114,              0.0049114,              0.0049114
                    259,               0.012787,               0.010149,              0.0073586,                      0,                0.97723,                 0.7486,                0.85035,                0.68771,                0.94643,                0.77095,                0.85317,                 0.6613,               0.023634,               0.020564,               0.011068,                      0,              0.0048916,              0.0048916,              0.0048916
                    260,               0.012215,               0.010239,              0.0068228,                      0,                0.96309,                0.78212,                0.84156,                0.68179,                0.96331,                0.78771,                 0.8441,                0.64982,               0.023052,               0.020467,               0.010848,                      0,              0.0048718,              0.0048718,              0.0048718
                    261,               0.012138,               0.010616,              0.0072951,                      0,                0.96536,                0.75978,                0.85465,                0.68942,                0.96536,                0.75978,                0.85134,                0.66313,               0.023082,               0.020213,               0.010732,                      0,               0.004852,               0.004852,               0.004852
                    262,               0.013644,               0.010445,              0.0069534,                      0,                0.95553,                0.76536,                0.85972,                0.69175,                0.95551,                0.77095,                0.86311,                 0.6683,               0.022776,               0.019614,               0.010535,                      0,              0.0048322,              0.0048322,              0.0048322
                    263,               0.012862,               0.010098,               0.007511,                      0,                0.97172,                0.76781,                0.84965,                0.69279,                0.97172,                0.76781,                0.85768,                0.66406,               0.022765,               0.019905,               0.010339,                      0,              0.0048124,              0.0048124,              0.0048124
                    264,               0.012771,               0.010042,              0.0068802,                      0,                0.96487,                0.76712,                0.85944,                0.69346,                0.96487,                0.76712,                0.85847,                0.67163,               0.022755,               0.019707,               0.010381,                      0,              0.0047926,              0.0047926,              0.0047926
                    265,               0.011791,              0.0099537,              0.0066647,                      0,                0.98381,                0.76536,                0.85773,                0.70454,                0.98381,                0.76536,                0.85871,                0.67171,               0.022153,               0.020976,               0.010839,                      0,              0.0047728,              0.0047728,              0.0047728
                    266,               0.011611,                0.00983,              0.0065078,                      0,                0.95616,                0.78771,                0.86324,                0.70654,                0.94918,                0.78212,                0.86237,                0.67311,               0.022322,               0.021242,               0.011147,                      0,               0.004753,               0.004753,               0.004753
                    267,               0.011675,               0.010826,               0.007231,                      0,                0.94955,                0.78771,                0.85906,                0.69489,                0.94955,                0.78771,                0.85906,                0.67038,               0.022484,               0.021212,               0.012275,                      0,              0.0047332,              0.0047332,              0.0047332
                    268,               0.011944,              0.0096318,              0.0069071,                      0,                0.94251,                0.79888,                0.85693,                0.70272,                 0.9356,                 0.7933,                  0.851,                 0.6719,                0.02278,               0.020597,               0.012052,                      0,              0.0047134,              0.0047134,              0.0047134
                    269,               0.011727,              0.0097121,              0.0070493,                      0,                0.96088,                0.79888,                0.86296,                 0.6973,                0.95416,                 0.7933,                0.85908,                0.67593,               0.023337,               0.020539,               0.011718,                      0,              0.0046936,              0.0046936,              0.0046936
                    270,               0.011569,              0.0095854,              0.0067424,                      0,                0.93106,                0.79888,                0.85819,                0.69746,                0.91804,                0.78771,                0.84666,                0.67195,               0.023383,               0.021605,               0.011979,                      0,              0.0046738,              0.0046738,              0.0046738
                    271,               0.011702,               0.010076,              0.0067996,                      0,                0.96556,                0.78771,                0.85859,                0.69745,                0.95862,                0.78212,                0.85315,                0.68769,               0.023413,                0.02119,               0.011817,                      0,               0.004654,               0.004654,               0.004654
                    272,               0.012197,              0.0099846,              0.0070024,                      0,                0.95962,                0.79654,                0.86009,                0.69253,                0.94616,                0.78537,                0.84974,                0.66589,               0.023043,               0.020978,               0.011681,                      0,              0.0046342,              0.0046342,              0.0046342
                    273,               0.011714,              0.0095253,              0.0070069,                      0,                0.96653,                0.77095,                0.86102,                0.70772,                0.97354,                0.77654,                0.85759,                0.67303,                  0.023,               0.021061,               0.011455,                      0,              0.0046144,              0.0046144,              0.0046144
                    274,               0.011916,               0.010523,              0.0070413,                      0,                0.94461,                0.80447,                0.86992,                 0.7076,                0.94461,                0.80447,                0.87646,                0.67558,               0.022783,                0.02151,               0.011159,                      0,              0.0045946,              0.0045946,              0.0045946
                    275,               0.012391,               0.010017,              0.0067895,                      0,                0.95378,                0.78771,                0.85782,                0.69858,                0.95378,                0.78771,                0.86139,                0.66813,               0.023033,               0.020958,               0.011468,                      0,              0.0045748,              0.0045748,              0.0045748
                    276,               0.012113,              0.0096082,              0.0066382,                      0,                0.91421,                0.78771,                0.84654,                0.69032,                0.92069,                 0.7933,                 0.8516,                0.66264,               0.023026,               0.021795,               0.011531,                      0,               0.004555,               0.004555,               0.004555
                    277,               0.012006,                0.00979,              0.0066743,                      0,                0.91121,                0.80263,                0.85339,                0.68635,                0.91755,                0.80822,                0.85666,                0.66299,               0.022822,               0.020793,               0.011547,                      0,              0.0045352,              0.0045352,              0.0045352
                    278,               0.011672,                0.01006,              0.0068236,                      0,                0.95997,                0.80379,                0.85712,                0.69172,                0.95001,                0.78771,                0.85415,                0.66645,               0.022597,               0.020825,               0.011316,                      0,              0.0045154,              0.0045154,              0.0045154
                    279,               0.011876,                0.01014,              0.0081264,                      0,                 0.9297,                0.81269,                0.85292,                0.69369,                0.92928,                 0.8075,                0.85138,                0.66443,               0.022834,               0.020548,               0.011717,                      0,              0.0044956,              0.0044956,              0.0044956
                    280,               0.011552,              0.0098507,              0.0066378,                      0,                0.93699,                0.81006,                0.88215,                0.70599,                0.96106,                0.78771,                0.87686,                0.67597,               0.022631,               0.020056,               0.010974,                      0,              0.0044758,              0.0044758,              0.0044758
                    281,               0.012414,              0.0097973,              0.0068591,                      0,                0.96022,                0.80901,                0.87919,                 0.7091,                0.96022,                0.80901,                0.87156,                0.68105,               0.022656,               0.020397,               0.010758,                      0,               0.004456,               0.004456,               0.004456
                    282,               0.011719,              0.0098595,              0.0068321,                      0,                0.94829,                0.81964,                0.87401,                 0.6966,                0.94829,                0.81964,                 0.8706,                0.66501,               0.022888,               0.020837,                0.01142,                      0,              0.0044362,              0.0044362,              0.0044362
                    283,               0.012328,              0.0098317,              0.0065715,                      0,                0.94746,                0.82682,                0.88174,                 0.7081,                0.94195,                0.82123,                0.87342,                0.67561,                0.02317,               0.021755,               0.011437,                      0,              0.0044164,              0.0044164,              0.0044164
                    284,               0.011974,              0.0097068,              0.0066381,                      0,                0.96161,                0.82682,                0.88802,                0.71159,                0.95744,                0.82123,                0.88621,                0.68317,               0.022803,               0.021614,               0.011306,                      0,              0.0043966,              0.0043966,              0.0043966
                    285,               0.012605,               0.010662,              0.0075693,                      0,                0.96713,                0.82178,                0.88745,                0.71007,                0.96664,                0.80934,                0.87706,                0.67376,               0.022708,               0.021737,               0.011336,                      0,              0.0043768,              0.0043768,              0.0043768
                    286,               0.011359,              0.0099091,              0.0070273,                      0,                0.96697,                0.81006,                0.87692,                0.70672,                 0.9603,                0.80447,                0.86767,                0.67366,               0.023058,               0.021942,               0.011516,                      0,               0.004357,               0.004357,               0.004357
                    287,                0.01151,              0.0098857,              0.0065017,                      0,                 0.9671,                0.82097,                0.87783,                0.70325,                 0.9671,                0.82097,                0.87783,                0.67152,               0.022872,                0.02196,               0.011774,                      0,              0.0043372,              0.0043372,              0.0043372
                    288,               0.011324,               0.009815,              0.0063299,                      0,                0.93762,                0.81564,                 0.8751,                0.70161,                0.93119,                0.81006,                0.87035,                0.66921,               0.023055,               0.021879,               0.011948,                      0,              0.0043174,              0.0043174,              0.0043174
                    289,               0.011577,              0.0097095,              0.0068254,                      0,                0.93486,                0.80177,                 0.8692,                0.70277,                0.92835,                0.79618,                0.86362,                0.66743,               0.023274,               0.021313,               0.012189,                      0,              0.0042976,              0.0042976,              0.0042976
                    290,               0.011477,              0.0092974,              0.0064254,                      0,                0.95852,                0.76536,                0.86308,                0.70085,                0.94453,                0.75419,                0.85586,                0.66449,               0.023099,               0.020853,               0.012198,                      0,              0.0042778,              0.0042778,              0.0042778
                    291,                0.01133,              0.0097899,              0.0065597,                      0,                0.96217,                0.78771,                 0.8624,                0.69955,                0.95535,                0.78212,                0.86276,                0.67269,               0.022803,                0.02084,               0.012424,                      0,               0.004258,               0.004258,               0.004258
                    292,               0.011735,              0.0098802,              0.0066156,                      0,                  0.979,                0.78121,                0.85401,                0.67937,                  0.979,                0.78121,                0.85582,                0.66547,               0.023201,               0.021065,                0.01238,                      0,              0.0042382,              0.0042382,              0.0042382
                    293,               0.011407,              0.0095509,              0.0068639,                      0,                0.95701,                0.78212,                0.85979,                0.69097,                0.94955,                0.77654,                0.85946,                0.66704,                0.02301,               0.020577,               0.011742,                      0,              0.0042184,              0.0042184,              0.0042184
                    294,               0.011947,              0.0096584,              0.0070618,                      0,                0.95231,                0.78099,                0.86733,                0.69855,                0.95231,                0.78099,                 0.8646,                0.67169,               0.022902,               0.019732,               0.011533,                      0,              0.0041986,              0.0041986,              0.0041986
                    295,                0.01143,              0.0096715,              0.0063728,                      0,                0.97837,                0.77095,                0.86632,                0.70217,                0.97837,                0.77095,                 0.8679,                0.67008,               0.022916,               0.020084,               0.011852,                      0,              0.0041788,              0.0041788,              0.0041788
                    296,               0.011446,              0.0094191,              0.0066522,                      0,                0.95363,                 0.7933,                 0.8702,                0.69905,                0.94657,                0.78771,                0.86953,                 0.6694,               0.023033,               0.020518,               0.011785,                      0,               0.004159,               0.004159,               0.004159
                    297,                 0.0116,              0.0092942,              0.0062736,                      0,                0.97901,                0.78152,                0.86678,                0.70001,                0.97901,                0.78152,                0.86413,                0.67141,               0.023538,               0.020453,               0.012043,                      0,              0.0041392,              0.0041392,              0.0041392
                    298,               0.011854,              0.0098089,              0.0077114,                      0,                0.97745,                0.76536,                0.86303,                0.70143,                0.95329,                0.79809,                 0.8659,                0.67092,                0.02355,               0.020646,               0.012122,                      0,              0.0041194,              0.0041194,              0.0041194
                    299,                0.01121,               0.009162,              0.0064077,                      0,                 0.9522,                0.77899,                0.86153,                0.70385,                0.93173,                0.76242,                0.85439,                0.66103,               0.023478,               0.020568,               0.012189,                      0,              0.0040996,              0.0040996,              0.0040996
                    300,               0.011466,              0.0096678,              0.0068521,                      0,                0.92811,                0.79331,                0.87031,                 0.7132,                0.92157,                0.78772,                0.86862,                0.67215,               0.023045,               0.020933,               0.011909,                      0,              0.0040798,              0.0040798,              0.0040798
                    301,               0.010972,              0.0097492,              0.0068627,                      0,                0.93751,                0.84358,                0.87945,                0.70879,                0.93751,                0.84358,                0.88164,                 0.6725,               0.022732,               0.020101,               0.011439,                      0,                0.00406,                0.00406,                0.00406
                    302,               0.012929,              0.0096513,              0.0075643,                      0,                0.94494,                0.81564,                0.87831,                0.71289,                0.94639,                0.81564,                0.87821,                0.67601,               0.022945,               0.020066,                0.01178,                      0,              0.0040402,              0.0040402,              0.0040402
                    303,               0.011382,              0.0091437,              0.0064311,                      0,                 0.9293,                0.80779,                0.87432,                  0.706,                0.93579,                0.80447,                0.87604,                0.67094,               0.023014,               0.020711,               0.011954,                      0,              0.0040204,              0.0040204,              0.0040204
                    304,               0.011536,              0.0096674,              0.0069258,                      0,                0.94335,                0.79888,                0.87341,                0.70671,                0.94335,                0.79888,                0.87742,                0.67074,               0.023257,               0.021045,               0.012224,                      0,              0.0040006,              0.0040006,              0.0040006
                    305,               0.011108,              0.0090887,              0.0060724,                      0,                0.95324,                 0.7972,                0.87108,                0.70452,                0.95324,                 0.7972,                0.87412,                0.67848,               0.023459,                0.02111,               0.012205,                      0,              0.0039808,              0.0039808,              0.0039808
                    306,               0.011056,              0.0092052,              0.0064535,                      0,                0.93672,                 0.7933,                0.85762,                0.69274,                0.94331,                0.79888,                0.86181,                0.66571,               0.023998,               0.021528,               0.012563,                      0,               0.003961,               0.003961,               0.003961
                    307,               0.011219,              0.0094072,              0.0066908,                      0,                0.95009,                 0.7933,                0.86843,                0.70016,                0.95009,                 0.7933,                 0.8691,                0.67448,               0.023522,               0.021266,               0.012714,                      0,              0.0039412,              0.0039412,              0.0039412
                    308,               0.010932,              0.0090863,              0.0064943,                      0,                0.95679,                 0.7933,                0.87083,                0.70678,                0.95679,                 0.7933,                0.87358,                0.66545,               0.023228,               0.020909,               0.012457,                      0,              0.0039214,              0.0039214,              0.0039214
                    309,               0.011102,               0.009292,              0.0062436,                      0,                0.93872,                0.81006,                0.87668,                0.70429,                0.97093,                0.78212,                0.87955,                0.66944,               0.022969,               0.020475,               0.011948,                      0,              0.0039016,              0.0039016,              0.0039016
                    310,               0.010982,              0.0096675,              0.0064057,                      0,                 0.9377,                 0.7933,                0.86708,                0.70023,                0.97838,                 0.7584,                0.86846,                0.66434,               0.023563,               0.020575,               0.012056,                      0,              0.0038818,              0.0038818,              0.0038818
                    311,               0.010967,              0.0097537,              0.0063281,                      0,                0.96093,                 0.7933,                0.86383,                0.69551,                0.94737,                 0.7933,                0.86482,                0.66499,               0.023698,               0.020771,               0.012253,                      0,               0.003862,               0.003862,               0.003862
                    312,               0.010841,              0.0090155,              0.0064143,                      0,                 0.9655,                0.78174,                0.86358,                0.69885,                0.95317,                0.79602,                0.86728,                 0.6639,               0.023522,               0.020706,               0.012144,                      0,              0.0038422,              0.0038422,              0.0038422
                    313,               0.010905,              0.0090614,              0.0061184,                      0,                0.93996,                0.79888,                0.87077,                0.69941,                0.93996,                0.79888,                0.87068,                0.67223,               0.023189,               0.021047,               0.011697,                      0,              0.0038224,              0.0038224,              0.0038224
                    314,               0.011429,              0.0095454,              0.0069111,                      0,                0.94561,                0.80447,                0.86889,                0.70574,                0.95218,                0.81006,                0.87661,                0.67527,               0.022861,               0.021093,               0.012144,                      0,              0.0038026,              0.0038026,              0.0038026
                    315,               0.011154,              0.0089597,              0.0059716,                      0,                0.93988,                 0.7861,                0.86379,                0.70489,                0.95924,                0.78889,                0.87252,                0.67643,               0.023148,               0.021226,               0.011987,                      0,              0.0037828,              0.0037828,              0.0037828
                    316,               0.011143,              0.0094033,              0.0061995,                      0,                0.95773,                0.75939,                0.86592,                0.70778,                0.95773,                0.75939,                0.86358,                0.66995,               0.023284,               0.021197,               0.012232,                      0,               0.003763,               0.003763,               0.003763
                    317,               0.010686,              0.0091652,              0.0061524,                      0,                0.91623,                0.79433,                0.86574,                0.70186,                0.92923,                0.80688,                0.86897,                0.66946,               0.022873,               0.020818,               0.011936,                      0,              0.0037432,              0.0037432,              0.0037432
                    318,                0.01081,              0.0091671,              0.0065081,                      0,                0.94477,                0.80447,                0.86393,                0.69764,                0.93417,                 0.7933,                0.85392,                0.67195,               0.023318,               0.021671,               0.012196,                      0,              0.0037234,              0.0037234,              0.0037234
                    319,               0.011015,              0.0094211,              0.0067363,                      0,                0.93305,                0.81006,                0.86112,                0.69845,                 0.9273,                0.80447,                0.85933,                0.66435,               0.023093,               0.021459,               0.011954,                      0,              0.0037036,              0.0037036,              0.0037036
                    320,               0.010638,              0.0092369,               0.006533,                      0,                0.97839,                0.75897,                0.85683,                0.69694,                0.94568,                0.77813,                0.86118,                0.66418,               0.022967,               0.021082,               0.012219,                      0,              0.0036838,              0.0036838,              0.0036838
                    321,               0.010457,              0.0090916,              0.0064443,                      0,                0.97238,                0.78663,                0.86113,                0.70562,                0.95986,                0.78212,                0.85524,                0.66358,               0.022739,                0.02061,               0.012003,                      0,               0.003664,               0.003664,               0.003664
                    322,               0.010735,              0.0093703,              0.0067317,                      0,                0.94426,                0.80447,                0.85953,                0.70394,                 0.9377,                0.79888,                0.85814,                0.67119,               0.022609,               0.021823,               0.011909,                      0,              0.0036442,              0.0036442,              0.0036442
                    323,               0.010835,               0.010248,              0.0060542,                      0,                0.94345,                0.78771,                0.85571,                0.70578,                0.94533,                0.78771,                0.85335,                0.66284,               0.022631,               0.022069,               0.011265,                      0,              0.0036244,              0.0036244,              0.0036244
                    324,               0.010686,              0.0092132,              0.0062044,                      0,                0.94604,                0.78355,                0.84578,                 0.6911,                0.94604,                0.78355,                0.85119,                0.66383,                0.02287,                0.02268,               0.012156,                      0,              0.0036046,              0.0036046,              0.0036046
                    325,               0.010611,              0.0090387,              0.0062278,                      0,                0.95176,                0.77161,                0.84609,                0.68825,                 0.9449,                0.76647,                 0.8392,                0.65646,               0.023351,               0.022816,               0.012624,                      0,              0.0035848,              0.0035848,              0.0035848
                    326,               0.010774,              0.0095306,              0.0060822,                      0,                0.95259,                0.78573,                0.85422,                0.69884,                0.94582,                0.78014,                0.85098,                0.66779,               0.023426,               0.022553,               0.012621,                      0,               0.003565,               0.003565,               0.003565
                    327,               0.010668,              0.0092772,              0.0065676,                      0,                0.94609,                0.78212,                 0.8563,                0.69512,                0.94609,                0.78212,                 0.8563,                0.66622,                0.02361,               0.022597,               0.012852,                      0,              0.0035452,              0.0035452,              0.0035452
                    328,               0.010754,              0.0089435,              0.0059491,                      0,                 0.9419,                0.77654,                0.85102,                0.69279,                 0.9419,                0.77654,                0.85102,                0.66691,                0.02364,               0.022821,               0.013457,                      0,              0.0035254,              0.0035254,              0.0035254
                    329,               0.010175,              0.0087577,              0.0059796,                      0,                0.95089,                 0.7572,                 0.8454,                 0.6966,                0.95089,                 0.7572,                0.84473,                0.66293,               0.023555,               0.022624,               0.013528,                      0,              0.0035056,              0.0035056,              0.0035056
                    330,               0.010713,              0.0089592,              0.0057983,                      0,                0.95066,                0.75355,                0.84453,                0.70091,                0.95771,                0.75902,                0.84936,                0.66581,               0.023582,               0.022327,               0.013261,                      0,              0.0034858,              0.0034858,              0.0034858
                    331,                0.01056,              0.0087944,              0.0058797,                      0,                0.96744,                0.73184,                0.83818,                0.69217,                0.96941,                0.73743,                0.84229,                0.66197,               0.024186,               0.022622,               0.013346,                      0,               0.003466,               0.003466,               0.003466
                    332,               0.010471,              0.0094048,              0.0061874,                      0,                0.93888,                 0.7724,                0.84769,                0.69687,                0.93896,                0.77341,                 0.8468,                0.65931,               0.023985,               0.022723,               0.012713,                      0,              0.0034462,              0.0034462,              0.0034462
                    333,               0.010741,              0.0089552,              0.0060695,                      0,                0.94349,                0.81006,                0.86104,                0.70514,                   0.95,                0.81564,                0.86551,                0.66224,               0.023697,               0.022496,                0.01222,                      0,              0.0034264,              0.0034264,              0.0034264
                    334,               0.010271,              0.0088218,              0.0057824,                      0,                0.92801,                0.79212,                 0.8513,                0.69682,                0.93455,                0.79771,                0.85555,                0.65858,               0.023762,               0.022045,               0.011926,                      0,              0.0034066,              0.0034066,              0.0034066
                    335,               0.010834,              0.0093036,              0.0061575,                      0,                0.91382,                0.77006,                0.83268,                0.68885,                0.92739,                0.78487,                0.84288,                0.65881,               0.023956,               0.022052,               0.012704,                      0,              0.0033868,              0.0033868,              0.0033868
                    336,               0.010724,              0.0092849,              0.0061575,                      0,                0.93044,                0.75978,                0.83516,                0.68283,                0.93044,                0.75978,                0.83383,                 0.6559,               0.023865,               0.022165,               0.013625,                      0,               0.003367,               0.003367,               0.003367
                    337,               0.010487,              0.0090061,              0.0057512,                      0,                0.96231,                0.72626,                0.82359,                0.67913,                0.96972,                0.73184,                0.82635,                0.64775,               0.023704,               0.022165,               0.013618,                      0,              0.0033472,              0.0033472,              0.0033472
                    338,               0.010159,              0.0089224,              0.0060554,                      0,                0.95578,                0.76536,                0.84313,                0.68468,                0.95578,                0.76536,                0.84215,                0.66268,               0.023866,               0.022498,               0.013428,                      0,              0.0033274,              0.0033274,              0.0033274
                    339,               0.010175,              0.0086554,              0.0059063,                      0,                0.93265,                0.77369,                0.85141,                 0.6907,                0.93276,                0.77501,                0.85598,                0.66172,                0.02377,                0.02216,               0.012546,                      0,              0.0033076,              0.0033076,              0.0033076
                    340,               0.010315,              0.0096161,              0.0063351,                      0,                0.93485,                0.78212,                0.85651,                 0.7006,                0.93485,                0.78212,                0.85651,                0.66974,               0.023403,               0.022424,               0.012069,                      0,              0.0032878,              0.0032878,              0.0032878
                    341,               0.010857,               0.010096,              0.0063298,                      0,                0.94296,                0.78212,                0.86173,                0.70032,                0.93591,                0.78212,                0.86644,                0.67522,               0.023635,               0.023227,                 0.0121,                      0,               0.003268,               0.003268,               0.003268
                    342,                0.01049,              0.0090155,              0.0061318,                      0,                0.93636,                0.77654,                0.86754,                0.70483,                0.93293,                0.77715,                 0.8699,                0.67583,                0.02345,               0.022935,               0.012042,                      0,              0.0032482,              0.0032482,              0.0032482
                    343,               0.010428,               0.009098,              0.0061113,                      0,                0.92403,                0.81564,                0.86827,                0.70324,                 0.9177,                0.81006,                 0.8632,                0.67184,               0.023179,               0.022087,               0.012204,                      0,              0.0032284,              0.0032284,              0.0032284
                    344,                0.01027,              0.0088848,              0.0059423,                      0,                0.92545,                 0.7933,                0.87428,                0.70966,                0.92545,                 0.7933,                0.86315,                0.67078,               0.023557,               0.022303,               0.012607,                      0,              0.0032086,              0.0032086,              0.0032086
                    345,               0.010264,              0.0089773,                0.00605,                      0,                0.96199,                0.75978,                0.86845,                0.70676,                0.92838,                0.76536,                0.85831,                0.67187,               0.023346,               0.022255,               0.012353,                      0,              0.0031888,              0.0031888,              0.0031888
                    346,               0.010338,              0.0092258,              0.0063965,                      0,                0.95883,                0.78068,                0.86501,                0.70643,                0.95883,                0.78068,                0.86433,                0.67478,               0.023335,               0.022014,               0.012036,                      0,               0.003169,               0.003169,               0.003169
